rto,state,utility_name,ownership_type,program_name,program_category,customer_segment,eligible_assets,enrollment_basis,incentive_structure,incentive_value_usd,event_limits,tariff_schedule,on_peak_window,peak_offpeak_rates,export_compensation,storage_eligible,stackable_with,program_status,source_url,last_verified,confidence
MISO,LA,Entergy Louisiana LLC,IOU,Net Metering - Rider Schedule NM (grandfathered pre-2020 DG),Export-Comp,"Residential;SmallC&I",Solar+Storage,Closed to new,1:1 credit at retail rate; excess rolls to next month,,,Rider NM,,,1:1 net metering; grandfathered through 12/31/2034 for systems installed by 12/31/2019,Yes-restricted,Unknown,Closed to new enrollment,https://www.entergylouisiana.com/wp-content/uploads/ell_elec_nm.pdf,2026-08-08,High
MISO,LA,Entergy Louisiana LLC,IOU,Net Billing - Rider Schedule DG (post-2019 two-channel billing),Export-Comp,"Residential;SmallC&I",Solar+Storage,Default,retail-rate credit for behind-the-meter use; avoided-cost credit for grid export,avoided cost $0.0259331/kWh effective 4/1/2025,,Rider DG,,,avoided cost $0.0259331/kWh for exported surplus energy (post-12/31/2019 installs),Yes-restricted,Unknown,Active,https://www.entergylouisiana.com/wp-content/uploads/ell_elec_dg.pdf,2026-08-08,High
MISO,MS,Entergy Mississippi LLC,IOU,Net Energy Metering Rate Schedule NEM-2,Export-Comp,"Residential;SmallC&I;LargeC&I",Solar+Storage,Default,Total Value of Distributed Generation credit = avoided cost + DG value adder (+ LMI adder),Total Value of DG = 6.1 cents/kWh (5.5 non-LMI + adder note: 3.6c avoided cost + 2.5c DG value; 8.1c/kWh for LMI-eligible incl. 2.0c adder), effective billing cycles from Feb 2026,,Schedule NEM-2 (P.S.C. Schedule No. I-27.20),,,avoided cost (3.6c/kWh) + 2.5c/kWh DG value adder + 2.0c/kWh LMI adder (25-yr term); cap = 3% of system peak demand,Yes-restricted,"Residential Demand Response Battery Incentive Program",Active,https://www.entergymississippi.com/wp-content/uploads/eml_nem.pdf,2026-08-08,High
MISO,MS,Entergy Mississippi LLC,IOU,Residential Demand Response Battery Incentive Program,Storage-Incentive,Residential,Battery,Opt-in,one-time upfront cash incentive,"$2,000 one-time; min. 8 kWh battery required; $2M/yr program budget 2023-2027",budget-limited annually; program ends 2027,Schedule NEM-2 Section IV.B,,,,Yes,Schedule NEM-2 net metering,Active,https://www.entergymississippi.com/wp-content/uploads/eml_nem.pdf,2026-08-08,High
MISO,MS,Entergy Mississippi LLC,IOU,Low-to-Moderate Income Energy Independence Incentive Program,Storage-Incentive,Residential,Solar+Storage,Opt-in,one-time upfront cash incentive,"$3,000 one-time for qualifying LMI customers installing eligible DGF (min 4 kWDC)",budget-limited annually ($6M/yr); program ends 2027,Schedule NEM-2 Section IV.A,,,,Yes-restricted,Schedule NEM-2 net metering,Active,https://www.entergymississippi.com/wp-content/uploads/eml_nem.pdf,2026-08-08,High
MISO,LA,Entergy New Orleans LLC,IOU,Net metering (City Council rules),Export-Comp,"Residential;SmallC&I",Solar+Storage,Default,monthly kWh offset; excess credited at avoided cost on final bill,,,,,,net metering to 25kW residential/300kW commercial; avoided cost paid on account closure,Yes-restricted,Unknown,Active,https://www.entergyneworleans.com/net-metering,2026-08-08,Medium
MISO,LA,Entergy New Orleans LLC,IOU,Virtual Power Plant Pilot (EnergyHub-managed residential batteries),VPP,Residential,Battery,Pilot,$/season or $/event bill credit,up to $600/yr per participating battery,"up to 30 events/yr, 2 hr per event",,,,,Yes,Unknown,Pilot,https://lailluminator.com/2026/02/25/new-orleans-battery/,2026-08-08,Medium
MISO,LA,Entergy New Orleans LLC,IOU,Citywide Battery Incentive Program (expanded VPP, $28M settlement-funded),Storage-Incentive,"Residential;SmallC&I;LargeC&I",Battery,Proposed/pending,upfront incentive toward battery purchase,"up to $10,000/home; up to $100,000/business; ~1,500 homes and 150 community institutions targeted; 40% of residential funds reserved for LMI",implementation plan due to City Council by 3/1/2026,,,,,Yes,VPP Pilot (EnergyHub),Proposed/pending,https://lailluminator.com/2026/02/25/new-orleans-battery/,2026-08-08,Medium
MISO,TX,Entergy Texas Inc,IOU,Entergy Texas Battery Storage Solutions (FranklinWH/Tesla VPP),VPP,Residential,Battery,Opt-in,annual $/yr performance payment for dispatch access,up to $325/yr,enrollment deadline ~Sept 15 annually for full-year payout; automated dispatch during peak demand,,,,,Yes,Unknown,Active,https://greatergrid.com/enroll/programs/batteries/entergytxbattery,2026-08-08,Medium
MISO,TX,Entergy Texas Inc,IOU,Net Metering - Schedule SQF (Small Qualifying Facilities <=100kW),Export-Comp,"Residential;SmallC&I",Solar+Storage,Default,avoided-cost credit for grid-exported kWh (Option 2C),"2026 Summer avoided cost $0.03866/kWh; 2026 Winter avoided cost $0.035865/kWh",,Schedule SQF,,,avoided cost (seasonal: summer May-Sep, winter Oct-Apr); no 1:1 buyback,Yes-restricted,Unknown,Active,https://www.entergytexas.com/net-metering,2026-08-08,High
MISO,TX,Entergy Texas Inc,IOU,Time-of-Use Rate (GS-TOD / eMobility TOU for C&I EV charging),TOU-Rate,SmallC&I,EV/EVSE,Opt-in,rate discount off-peak vs on-peak,,,GS-TOD,Winter 6-10am & 6-10pm weekdays; Summer 1-9pm weekdays (May15-Oct15),,,No,Unknown,Active,https://www.entergytexas.com/wp-content/uploads/eti_gs-tod.pdf,2026-08-08,Medium
MISO,TX,Entergy Texas Inc,IOU,eMobility Solutions - CI Rider / DA Rider / EVCI (fleet & charging infrastructure riders),EV-Rate,"SmallC&I;LargeC&I",EV/EVSE,Opt-in,infrastructure cost recovery + demand adjustment rider,$250 Level 2 rebate; custom DC fast charger rebates,,"CI Rider; DA Rider; EVCI",,,,No,eTech rebate program,Active,https://emobility.entergy.com/assets/images/homepage/eMobility%20Solutions%20Rates%20and%20Riders.pdf,2026-08-08,Medium
MISO,AR,Entergy Arkansas LLC,IOU,eMobility Solutions - CI Rider / DA Rider (fleet & charging infrastructure riders),EV-Rate,"SmallC&I;LargeC&I",EV/EVSE,Opt-in,infrastructure cost recovery + demand adjustment rider,$250 Level 2 rebate; custom DC fast charger rebates,,"CI Rider; DA Rider",,,,No,Unknown,Active,https://emobility.entergy.com/assets/images/homepage/eMobility%20Solutions%20Rates%20and%20Riders.pdf,2026-08-08,Medium
MISO,LA,Entergy Louisiana LLC,IOU,eMobility Solutions - CI Rider / DA Rider (GST TOU-based EV charging),EV-Rate,"SmallC&I;LargeC&I",EV/EVSE,Opt-in,TOU rate + infrastructure rider,$250 Level 2 rebate; custom DC fast charger rebates,,"CI Rider; DA Rider; GST",,,,No,Unknown,Active,https://emobility.entergy.com/assets/images/homepage/eMobility%20Solutions%20Rates%20and%20Riders.pdf,2026-08-08,Medium
MISO,MS,Entergy Mississippi LLC,IOU,eMobility Solutions - EVCI / DA Rider,EV-Rate,"SmallC&I;LargeC&I",EV/EVSE,Opt-in,infrastructure cost recovery + demand adjustment rider,$250 Level 2 rebate; custom DC fast charger rebates,,"EVCI; DA Rider",,,,No,Unknown,Active,https://emobility.entergy.com/assets/images/homepage/eMobility%20Solutions%20Rates%20and%20Riders.pdf,2026-08-08,Medium
MISO,LA,Cleco Power LLC,IOU,Market Value Demand Response Rider Schedule (MVDR),DR-Curtailment,LargeC&I,GeneralLoad,Opt-in,share of net MISO market revenue,"Participant retains ~95% of net MISO DR settlement revenue (Company retains greater of 5% or $500/billing period)",min 1000 kW (DRR Type 1/2) or 100 kW (EDR/LMR); min 1-yr term,LPSC Electric Tariff No. 39 (MVDR),,,,No (BTMG/net-metering customers excluded),Unknown,Active,https://www.cleco.com/docs/default-source/rates-and-fees/rider-schedule/july-2025/39-mvdr-rider-01-01-2025.pdf,2026-08-08,High
MISO,LA,Cleco Power LLC,IOU,Interruptible Electric Service Rider (IES),DR-Curtailment,"SmallC&I;LargeC&I",GeneralLoad,Opt-in,fixed $/kW incentive credit for curtailment,,,LPSC Electric Tariff No. 40 (IES),,,,No,Market Value Demand Response Rider (MVDR),Active,https://www.cleco.com/docs/default-source/rates-and-fees/other-documents/2026/00-index-of-rate-schedules-and-riders-04-01-2026-clean.pdf,2026-08-08,Medium
MISO,LA,Cleco Power LLC,IOU,Distributed Generation Service (net metering, pre-2020 grandfathered),Export-Comp,"Residential;SmallC&I",Solar+Storage,Closed to new,full retail-rate credit for exported kWh,,,Distributed Generation Service Tariff,,,full retail rate credit through 12/31/2034 for systems interconnected before 1/1/2020,Yes-restricted,Unknown,Closed to new enrollment,https://www.cleco.com/residential-commercial/interconnections/distributed-generation,2026-08-08,High
MISO,LA,Cleco Power LLC,IOU,Distributed Generation Service (net billing, post-2020),Export-Comp,"Residential;SmallC&I",Solar+Storage,Default,avoided-cost credit for exported kWh; retail-rate charge for consumption,avoided cost rate published/updated annually in DG tariff,,Distributed Generation Service Tariff No. 22,,,avoided cost (annually updated); residential up to 25kW / commercial up to 300kW,Yes-restricted,Unknown,Active,https://www.cleco.com/docs/default-source/rates-and-fees/rider-schedule/july-2025/22-optional-residential_small-commercial-distributed-generation-03-01-2025.pdf,2026-08-08,High
MISO,AR,Southwestern Electric Power Co (SWEPCO),IOU,Net Metering / Distributed Generation Interconnection,Export-Comp,"Residential;SmallC&I",Solar+Storage,Opt-in,avoided-cost or no-compensation depending on settlement classification,,,,,,"varies by customer classification; some BTMG not receiving compensation is excluded from net-metering rules per AR settlement",Unclear,Unknown,Active,https://www.swepco.com/company/about/rates/,2026-08-08,Low
MISO,LA,Southwestern Electric Power Co (SWEPCO),IOU,Net Metering / Distributed Generation Interconnection,Export-Comp,"Residential;SmallC&I",Solar+Storage,Opt-in,avoided-cost credit (LPSC net-metering rules),,,,,,net metering to 25kW residential / 300kW commercial per LPSC statewide rule,Yes-restricted,Unknown,Active,https://www.swepco.com/lib/docs/ratesandtariffs/Louisiana/LA_Tariff_Book_as_of_06-01-26.pdf,2026-08-08,Low
MISO,LA,Southwestern Electric Power Co (SWEPCO),IOU,Load Management Service Option Program (LMSOP) / Interruptible Service,DR-Curtailment,LargeC&I,GeneralLoad,Opt-in,rate discount for interruptible load,,,,,,,No,Unknown,Active,https://www.swepco.com/lib/docs/ratesandtariffs/Louisiana/LA_Tariff_Book_as_of_06-01-26.pdf,2026-08-08,Low
MISO,MS,Mississippi Power Co (Southern Co),IOU,Renewable Energy Net Metering (RENM-3),Export-Comp,"Residential;LargeC&I",Solar+Storage,Default,Basic Avoided Energy Cost + Distributed Generation Value adder,"Option A/B avoided cost 2.83-4.26c/kWh + 2.5c/kWh DG Value adder (25-yr) + 2.0c/kWh LMI adder where eligible; e.g. total 5.33-8.76c/kWh depending on season/option",,RENM-3 (MPSC Schedule No. 59),Option B On-Peak: 10am-9pm Jul-Oct weekdays; 7am-9pm Nov-Jun weekdays,,"avoided cost + 2.5c/kWh DG Value + 2.0c/kWh LMI adder; cap = 3% of system peak demand",Yes-restricted,Unknown,Active,https://www.mississippipower.com/content/dam/mississippi-power/business/pricing-and-rates/2025/special-application-rates/RENM-3.pdf,2026-08-08,High
MISO,MS,Mississippi Power Co (Southern Co),IOU,Large Power Time of Use Electric Service (LPO-TOU),Demand-Charge,LargeC&I,GeneralLoad,Opt-in,demand-charge-based TOU rate,"Summer on-peak kVA $13.00, kWh 3.704c; Winter on-peak kVA $10.00, kWh 3.215c (2021 vintage; current version LPO-TOU-16 eff. 6/20/2022)",5-yr contract term,LPO-TOU-16 (Schedule 47),Apr-Oct 12pm-8pm weekdays; Nov-Mar 6-10am & 6-10pm weekdays,"on 3.2-3.7c / shoulder 1.9c / off 0.75c per kWh (2021 vintage rates)",,Yes,Unknown,Active,https://www.mississippipower.com/content/dam/mississippi-power/pdfs/business/pricing-and-rates/standard-application-rates/2021/LPO-TOU-15I.pdf,2026-08-08,Medium
MISO,MS,Mississippi Power Co (Southern Co),IOU,Large General Service Time of Use Electric Service (LGS-TOU),Demand-Charge,SmallC&I,GeneralLoad,Opt-in,demand-charge-based TOU rate,,,LGS-TOU-17 (Schedule 45),,,,Yes,Unknown,Active,https://www.mississippipower.com/content/dam/mississippi-power/pdfs/business/pricing-and-rates/index/2023/Index.pdf,2026-08-08,Low
MISO,MS,Mississippi Power Co (Southern Co),IOU,Residential/Commercial EV Charger Rebate,EV-Rate,"Residential;SmallC&I",EV/EVSE,Opt-in,upfront rebate on Level 2 charger,rebate varies by product via Mississippi Power Marketplace instant rebates,,,,,,No,Unknown,Active,https://www.mississippipower.com/residential/products-and-services/electric-vehicles.html,2026-08-08,Medium
MISO,LA,Lafayette Utilities System,Municipal,Net Metering Program,Export-Comp,"Residential;SmallC&I",Solar+Storage,Opt-in,bill credit for excess generation offsetting usage,,,,,,net metering credit (rate not published in source),Yes-restricted,Unknown,Active,https://lus.org/net-metering-revised/,2026-08-08,Low
MISO,LA,Dixie Electric Membership Corp (DEMCO),Cooperative,Net Metering (avoided cost),Export-Comp,"Residential;SmallC&I",Solar+Storage,Opt-in,avoided-cost credit for excess generation,avoided cost $0.03847/kWh effective 3/1/2026-2/28/2027 (updated annually each March),,,,,avoided cost (annual redetermination per LPSC Order R-33929),Yes-restricted,Residential Time-of-Use Rate,Active,https://demco.org/solar-energy-center,2026-08-08,High
MISO,LA,Dixie Electric Membership Corp (DEMCO),Cooperative,Residential Time-of-Use Rate,TOU-Rate,Residential,GeneralLoad,Opt-in,rate discount off-peak vs on-peak,,,,,,,No,Net Metering,Active,https://demco.org/residential-time-use-rates,2026-08-08,Low
MISO,LA,South Louisiana Electric Cooperative Assn (SLECA),Cooperative,Net Metering / Distributed Generation Rider,Export-Comp,"Residential;SmallC&I",Solar+Storage,Opt-in,avoided-cost credit for excess generation; retail-rate credit if pre-2020,avoided cost (SLECA 2025 LMP average) $0.03632/kWh; $100 inspection fee for new/modified systems since 9/1/2018,,Distributed Generation Rider Section V,,,avoided cost (annual LMP average) for post-2020 interconnections; full retail credit if established before 1/1/2020 (Section V.C grandfathering),Yes-restricted,Unknown,Active,https://www.sleca.com/member-services/net-metering/,2026-08-08,High
MISO,LA,Louisiana Energy & Power Authority (LEPA) member municipalities,Municipal,Net Metering (member-city specific, e.g. Plaquemine),Export-Comp,"Residential;SmallC&I",Solar+Storage,Opt-in,bill credit/avoided cost (varies by member city; not LPSC-regulated),,,,,,varies by member municipality; municipal utilities set own programs per LA statute (not PSC-regulated),Unclear,Unknown,Active,https://programs.dsireusa.org/system/program/detail/2484/city-of-new-orleans-net-metering,2026-08-08,Low
MISO,MS,East Mississippi Electric Power Association,Cooperative,Net Metering,Export-Comp,"Residential;SmallC&I",Solar+Storage,Opt-in,bill credit for excess generation fed to grid,,,,,,net metering credit per MS Distributed Generation Rule (rate not published in source),Yes-restricted,Unknown,Active,https://www.emepa.com/services/,2026-08-08,Low
MISO,MS,Coast Electric Power Association,Cooperative,Net Metering (rooftop solar),Export-Comp,"Residential;SmallC&I",Solar+Storage,Opt-in,kWh offset (net metering) for customer-owned rooftop solar,,,,,,net metering; self-installed systems not permitted; must use MS-registered solar contractor,Yes-restricted,Community Solar Subscription,Active,https://coastelectric.coop/renewable-energy/,2026-08-08,Low
MISO,MS,Coast Electric Power Association,Cooperative,Community/Subscribed Solar Renewable Energy Rate,Export-Comp,Residential,Solar+Storage,Opt-in,$/kW-month subscription with kWh production credit (20-yr rate lock),$18.10 per solar kW/month; up to 4 kW; ~164 kWh/kW/month expected production credited against usage,,,,,subscribed-solar kWh production credit against usage (not customer-sited generation),No,Net Metering,Active,https://coastepa.com/renewable-energy/new-renewable-energy-rate-available/,2026-08-08,High
