rto,state,utility_name,ownership_type,program_name,program_category,customer_segment,eligible_assets,enrollment_basis,incentive_structure,incentive_value_usd,event_limits,tariff_schedule,on_peak_window,peak_offpeak_rates,export_compensation,storage_eligible,stackable_with,program_status,source_url,last_verified,confidence
PJM,MD,Maryland Energy Administration (statewide),Federal/State,Residential and Commercial Energy Storage (RCES) Program,Storage-Incentive,"Residential;LargeC&I","Battery",Opt-in,upfront grant,"$2,000,000 total from Strategic Energy Investment Fund (SEIF); FY2026",Applications accepted until June 5 2026 or funds exhausted; 2-step application; first-come first-served,,,,,Yes,Unknown,Active,https://energy.maryland.gov/Pages/Energy-Storage-Grant-Program.aspx,2026-08-08,Medium
PJM,MD,Maryland Public Service Commission (statewide pilot - BGE/Pepco/Delmarva),Federal/State,Maryland Energy Storage Pilot Program,Storage-Incentive,"Residential;LargeC&I","Battery",Pilot,utility-run pilot incentive (structure varies by utility),,Established under 2019 legislation; interim report tracks deployed BESS pilots,,,,,Yes,Unknown,Pilot,https://www.psc.state.md.us/wp-content/uploads/Energy-Storage-Pilot-Program-Interim-Report.pdf,2026-08-08,Medium
PJM,MD,Baltimore Gas and Electric Co (BGE),IOU,Connected Rewards (residential BYOT),DR-BYOD,Residential,"Thermostat/AC;HeatPump",Opt-in,$/month bill credit per enrolled thermostat,"$10/month per thermostat (up to 3); up to $50/yr (central AC/furnace, May-Sep) or up to $120/yr (heat pump, year-round)",Adjustments <=4 degrees, <=4 hrs, weekdays only unless PJM emergency,,,,,No,"Energy Savings Days",Active,https://bgesmartenergy.com/residential/earn-incentives/connectedrewards,2026-08-08,High
PJM,MD,Baltimore Gas and Electric Co (BGE),IOU,Connected Rewards for Business,DR-BYOD,"SmallC&I;LargeC&I","Thermostat/AC;GeneralLoad",Opt-in,bill credit per enrolled device,,,,,,,No,Unknown,Active,https://bgesmartenergy.com/business/business-programs/connected-rewards,2026-08-08,Medium
PJM,MD,Baltimore Gas and Electric Co (BGE),IOU,Energy Savings Days (Peak Time Rebate / CPP add-on to Connected Rewards),CPP-PTR,Residential,"Thermostat/AC;Battery;GeneralLoad",Opt-in,$/kWh performance rebate on event days,~$1.25/kWh saved during peak events (legacy Smart Energy Rewards structure),Event days called during summer peak conditions,,,,,Yes-restricted,"Connected Rewards",Active,https://bgesmartenergy.com/residential/earn-incentives/eventscentral/energy-savings-days,2026-08-08,Medium
PJM,MD,Baltimore Gas and Electric Co (BGE),IOU,PeakRewards Air Conditioning Cycling Program,DR-DLC,Residential,"Thermostat/AC",Closed to new,flat annual bill credit,,Closed to new participants since April 1 2020; ~250,000 legacy participants remain,,"June-September",,,No,Unknown,Closed to new enrollment,https://bgesmartenergy.com/residential/earn-incentives/peak-rewards,2026-08-08,High
PJM,MD,Baltimore Gas and Electric Co (BGE),IOU,Net Metering (MD statewide),Export-Comp,All,"Solar+Storage;Battery;GeneralLoad",Opt-in,1:1 retail credit with annual true-up,,"System capped at 2 MW and 200% of baseline annual usage (MD statute)",,,,"Monthly banked credit at retail value; unused credit cashed out in April at generation-only rate",Yes-restricted,Unknown,Active,https://psc.maryland.gov/wp-content/uploads/2025-Net-Metering-Report-4.pdf,2026-08-08,Medium
PJM,MD,Baltimore Gas and Electric Co (BGE),IOU,DRIVE Act Electric Distribution System Support Services (EDSSS) Pilot / VPP,VPP,"Residential;LargeC&I","Battery;EV/EVSE;V2G;GeneralLoad",Pilot,upfront + ongoing incentive for dispatchable customer-owned devices,Proposed to bring up to 188 MW of flexible load,Filed per July 1 2025 Commission directive; pending Commission approval,,,,,Yes,Unknown,Proposed/pending,https://psc.maryland.gov/wp-content/uploads/Order-91917_ML-323522-9761-1.pdf,2026-08-08,Medium
PJM,MD,Baltimore Gas and Electric Co (BGE),IOU,DRIVE Act Opt-in Time-of-Use Tariff,TOU-Rate,"Residential;LargeC&I","GeneralLoad;EV/EVSE;Battery",Opt-in,rate discount (opt-in TOU),,Filed per July 1 2025 Commission directive; pending approval,,,,,Unclear,Unknown,Proposed/pending,https://psc.maryland.gov/wp-content/uploads/Order-91917_ML-323522-9761-1.pdf,2026-08-08,Medium
PJM,MD,Potomac Electric Power Co (Pepco MD),IOU,Energy Wise Rewards (AC/heat pump cycling),DR-DLC,Residential,"Thermostat/AC;HeatPump",Opt-in,flat annual bill credit,up to $16/month (June-Oct),"~5 events/yr, 3-6 hrs, weekday afternoons June-September",,,,,No,Unknown,Active,https://homeenergysavings.pepco.com/energywiserewards/md/residential/overview,2026-08-08,High
PJM,MD,Potomac Electric Power Co (Pepco MD),IOU,Energy Wise Rewards Bring-Your-Own-Device (BYOD),DR-BYOD,Residential,"Thermostat/AC;HeatPump",Opt-in,$/month bill credit per enrolled smart thermostat,"$8/month June-Oct per thermostat, up to $40/yr",Up to 30 Peak Savings Days/yr called (typically <=5); events 3-6 hrs (max 4 unless emergency, extendable +4hrs); may opt out of up to 2 events/yr; cannot opt out of PJM Priority Peak Day,,"8am-9pm typical noon-8pm, May 1-Sept 30",,,No,Unknown,Active,https://homeenergysavings.pepco.com/sites/default/files/public/26963_Pepco_EWR_BYOD_TC_v4_RELEASE-508.pdf,2026-08-08,High
PJM,MD,Potomac Electric Power Co (Pepco MD),IOU,Energy Wise Rewards for Business,DR-Curtailment,"SmallC&I;LargeC&I","GeneralLoad;Thermostat/AC",Opt-in,performance-based incentive,,Open to all metered MD business/nonprofit accounts regardless of rate class,,,,,Unclear,Unknown,Active,https://homeenergysavings.pepco.com/commercial/,2026-08-08,Medium
PJM,MD,Potomac Electric Power Co (Pepco MD),IOU,Net Metering (MD statewide),Export-Comp,All,"Solar+Storage;Battery;GeneralLoad",Opt-in,1:1 retail credit with annual true-up,,"System capped at 2 MW and 200% of baseline annual usage",,,,"Monthly banked credit at retail value; April cash-out at generation rate",Yes-restricted,Unknown,Active,https://psc.maryland.gov/wp-content/uploads/2025-Net-Metering-Report-4.pdf,2026-08-08,Medium
PJM,MD,Potomac Electric Power Co (Pepco MD),IOU,DRIVE Act EDSSS Pilot / VPP,VPP,"Residential;LargeC&I","Battery;EV/EVSE;V2G;GeneralLoad",Pilot,upfront + ongoing incentive for dispatchable customer-owned devices,Proposed to bring up to 185 MW of flexible load,Filed per July 1 2025 Commission directive; pending approval,,,,,Yes,Unknown,Proposed/pending,https://psc.maryland.gov/wp-content/uploads/Order-91917_ML-323522-9761-1.pdf,2026-08-08,Medium
PJM,MD,Potomac Electric Power Co (Pepco MD),IOU,DRIVE Act Opt-in Time-of-Use Tariff,TOU-Rate,"Residential;LargeC&I","GeneralLoad;EV/EVSE;Battery",Opt-in,rate discount (opt-in TOU),,Filed per July 1 2025 Commission directive; pending approval,,,,,Unclear,Unknown,Proposed/pending,https://psc.maryland.gov/wp-content/uploads/Order-91917_ML-323522-9761-1.pdf,2026-08-08,Medium
PJM,DC,Potomac Electric Power Co (Pepco DC),IOU,Energy Wise Rewards (AC/heat pump cycling),DR-DLC,Residential,"Thermostat/AC;HeatPump",Opt-in,flat annual bill credit,,,,,,,No,Unknown,Active,https://energywiserewards.pepco.com/,2026-08-08,Medium
PJM,DC,Potomac Electric Power Co (Pepco DC),IOU,Net Metering (DC),Export-Comp,All,"Solar+Storage;Battery;GeneralLoad",Opt-in,1:1 retail credit,,Systems <=100 kW,,,,"NEG credited at full retail rate on next bill and carried forward indefinitely; December remaining NEG compensated at generation rate only",Yes-restricted,"DC SREC market (DC PSC-administered, 15-yr SREC eligibility)",Active,https://doee.dc.gov/service/solar-district,2026-08-08,Medium
PJM,MD,Delmarva Power & Light Co (Delmarva MD),IOU,Energy Wise Rewards (AC/heat pump cycling),DR-DLC,Residential,"Thermostat/AC;HeatPump",Opt-in,flat annual bill credit,"$80/yr, split $16/month June-October",Generally June-October,,,,,No,Unknown,Active,https://homeenergysavings.delmarva.com/energywiserewards/md/residential/overview,2026-08-08,High
PJM,MD,Delmarva Power & Light Co (Delmarva MD),IOU,Energy Wise Rewards Bring-Your-Own-Device (BYOD),DR-BYOD,Residential,"Thermostat/AC;HeatPump",Opt-in,$/month bill credit per enrolled smart thermostat,,,,,,,No,Unknown,Active,https://homeenergysavings.delmarva.com/sites/default/files/public/16346_Delmarva_2018_EWR_TCs_v10_web_Release.pdf,2026-08-08,Medium
PJM,MD,Delmarva Power & Light Co (Delmarva MD),IOU,Net Metering (MD statewide),Export-Comp,All,"Solar+Storage;Battery;GeneralLoad",Opt-in,1:1 retail credit with annual true-up,,"System capped at 2 MW and 200% of baseline annual usage",,,,"Monthly banked credit at retail value; April cash-out at generation rate",Yes-restricted,Unknown,Active,https://psc.maryland.gov/wp-content/uploads/2025-Net-Metering-Report-4.pdf,2026-08-08,Medium
PJM,MD,Delmarva Power & Light Co (Delmarva MD),IOU,DRIVE Act EDSSS Pilot / VPP,VPP,"Residential;LargeC&I","Battery;EV/EVSE;V2G;GeneralLoad",Pilot,upfront + ongoing incentive for dispatchable customer-owned devices,Proposed to bring up to 34 MW of flexible load,Filed per July 1 2025 Commission directive; pending approval,,,,,Yes,Unknown,Proposed/pending,https://psc.maryland.gov/wp-content/uploads/Order-91917_ML-323522-9761-1.pdf,2026-08-08,Medium
PJM,MD,Delmarva Power & Light Co (Delmarva MD),IOU,DRIVE Act Opt-in Time-of-Use Tariff,TOU-Rate,"Residential;LargeC&I","GeneralLoad;EV/EVSE;Battery",Opt-in,rate discount (opt-in TOU),,Filed per July 1 2025 Commission directive; pending approval,,,,,Unclear,Unknown,Proposed/pending,https://psc.maryland.gov/wp-content/uploads/Order-91917_ML-323522-9761-1.pdf,2026-08-08,Medium
PJM,DE,Delmarva Power & Light Co (Delmarva DE),IOU,Energy Wise Rewards (AC/heat pump cycling),DR-DLC,Residential,"Thermostat/AC;HeatPump",Closed to new,flat annual bill credit,,Program paused May 31 2026 pending Delaware PSC review of proposed changes,,"June-October (historical)",,,No,Unknown,Closed to new enrollment,https://depsc.delaware.gov/?p=28510,2026-08-08,Medium
PJM,DE,Delmarva Power & Light Co (Delmarva DE),IOU,Net Metering (DE statewide),Export-Comp,All,"Solar+Storage;Battery;GeneralLoad",Opt-in,1:1 retail credit,,DE statewide net metering rules,,,,"1:1 monthly retail credit with rollover",Yes-restricted,Unknown,Active,https://programs.dsireusa.org/system/program/detail/43,2026-08-08,Medium
PJM,MD,Southern Maryland Electric Cooperative (SMECO),Cooperative,Time-of-Use Rate,TOU-Rate,"Residential;SmallC&I;LargeC&I","GeneralLoad;Battery;EV/EVSE",Opt-in,rate discount (opt-in TOU vs SOS),,Requires smart meter; rate selectable per billing period,,"Summer weekdays 2-7pm; Winter weekdays 6-9am & 5-8pm",,"Resi (as of 8/1/26): Summer on 25.781c/off 9.019c; Winter on 23.642c/off 10.628c per kWh (plus Power Cost Adjustment)",,Yes-restricted,Unknown,Active,https://www.smeco.coop/my-account/general-information/rates-fees/time-of-use-rates/,2026-08-08,High
PJM,MD,Southern Maryland Electric Cooperative (SMECO),Cooperative,SmartTemp,DR-BYOT,Residential,"Thermostat/AC",Opt-in,enrollment bonus + annual bill credit,$100 enrollment + up to $50/yr,"Temperature adjusted 1-4F for up to 4 hrs during peak events, summer months",,,,,No,Unknown,Active,https://www.smeco.coop/energy-efficiency/residential-programs/smarttemp/,2026-08-08,Medium
PJM,MD,Southern Maryland Electric Cooperative (SMECO),Cooperative,Net Metering (MD statewide),Export-Comp,All,"Solar+Storage;Battery;GeneralLoad",Opt-in,1:1 retail credit with annual true-up,"Avg April 2025 credit $58.08 across 3,612 residential accounts",System capped at 2 MW and 200% baseline usage,,,,"Monthly banked credit at retail value; April cash-out at generation rate",Yes-restricted,Unknown,Active,https://www.smeco.coop/services/solar-net-metering/,2026-08-08,High
PJM,MD,Choptank Electric Cooperative,Cooperative,Beat the Peak,DR-Curtailment,All,"GeneralLoad;Thermostat/AC",Opt-in,voluntary curtailment (no direct bill credit specified),,Notification via email/text during system peak periods,,,,,Unclear,Unknown,Active,https://choptankelectric.coop/beat-peak,2026-08-08,Medium
PJM,MD,Choptank Electric Cooperative,Cooperative,Load Control Rider,DR-Curtailment,"SmallC&I;LargeC&I","GeneralLoad",Opt-in,financial incentive for demand reduction,,,,,,,Unclear,Unknown,Active,https://choptankelectric.coop/save-money-reducing-electric-use-during-peak-periods,2026-08-08,Medium
PJM,MD,Choptank Electric Cooperative,Cooperative,Net Metering / Aggregated Net Metering / Storage Interconnection,Export-Comp,All,"Solar+Storage;Battery;GeneralLoad",Opt-in,1:1 retail credit with annual true-up (or optional monthly payout at generation rate),,"System capped at 2 MW and 200% of baseline annual usage; interconnect app fees: Level 2 $50+$1/kW, Level 3/4 $100+$2/kW",Level 1-4 interconnection tiers,,,"Monthly banked credit at retail value; April cash-out (or optional monthly payout) at Generation-rate portion of Supplier Charge",Yes,"Aggregated Net Metering (ANM) for agriculture/municipal/nonprofit accounts",Active,https://choptankelectric.coop/sites/choptankelectric/files/documents/Net%20Metering%20and%20Solar%20Printer%20Friendly%20FAQ.pdf,2026-08-08,High
PJM,DE,Delaware Electric Cooperative,Cooperative,Beat the Peak,DR-Curtailment,All,"GeneralLoad;Thermostat/AC",Opt-in,voluntary curtailment,,,,,,,Unclear,Unknown,Active,https://www.delaware.coop/btp,2026-08-08,Medium
PJM,DE,Delaware Electric Cooperative,Cooperative,Net Metering / Solar Interconnection,Export-Comp,All,"Solar+Storage;Battery;GeneralLoad",Opt-in,1:1 retail credit,,DE statewide net metering rules,,,,"1:1 monthly retail credit with rollover",Yes-restricted,Unknown,Active,https://www.delaware.coop/energy-savings-programs/solar-interconnections,2026-08-08,Medium
PJM,DE,Delaware Municipal Electric Corp (DEMEC) - member municipal utilities,Municipal,Net Metering (DE municipal members),Export-Comp,All,"Solar+Storage;Battery;GeneralLoad",Opt-in,1:1 retail credit,,"Net-metering cap increased to 8% of peak load (per member policy updates); members: Clayton, Dover, Lewes, Middletown, Milford, New Castle, Newark, Seaford, Smyrna",,,,,Yes-restricted,Unknown,Active,https://www.lewesbpwde.gov/wp-content/uploads/2022/12/15-NEM-Policy-Update-BOARD-Only-1.pdf,2026-08-08,Medium
PJM,MD,Easton Utilities Commission,Municipal,Net Metering,Export-Comp,All,"Solar+Storage;Battery;GeneralLoad",Opt-in,1:1 retail credit,3.49 MW net-metered solar capacity installed as of 6/30/2025,"MD statewide caps (2MW / 200% baseline); no charge to install net meter; aggregate NEM allows single host + child account",,,,,Yes-restricted,Unknown,Active,https://eastonutilities.com/solar-and-net-metering/,2026-08-08,Medium
PJM,PA,PECO Energy Co,IOU,Commercial & Industrial Demand Response Program,DR-Curtailment,"SmallC&I;LargeC&I","GeneralLoad;Generator",Opt-in,capacity/performance payment (administered via CPower),,Administered under Act 129,,,,,Unclear,Unknown,Active,https://www.puc.pa.gov/electric/pdf/dsr/DSRWG_Existing_DSR_Programs_PECO.pdf,2026-08-08,Medium
PJM,PA,PECO Energy Co,IOU,Net Metering (PA statewide - AEPS),Export-Comp,All,"Solar+Storage;Battery;GeneralLoad",Opt-in,1:1 retail credit with periodic true-up,,PA AEPS Act 213 system size/class caps,,,,"Monthly net excess generation carried forward at retail value; periodic true-up at PTC/price-to-compare rate",Yes-restricted,Unknown,Active,https://freedomforever.com/blog/net-metering-in-pennsylvania/,2026-08-08,Low
PJM,PA,PECO Energy Co,IOU,Default Service Hourly Pricing (Hourly SOS),RTP-Rate,LargeC&I,"GeneralLoad;Battery",Default,hourly LMP-indexed default service price passthrough,,"Applies to default-service customers above ~100 kW peak demand who have not chosen an alternate supplier; cutoff thresholds subject to ongoing PUC proceedings",Hourly SOS,,,,Yes-restricted,Unknown,Active,https://www.energychoicematters.com/stories/20250220c.html,2026-08-08,Medium
PJM,PA,PPL Electric Utilities Corp,IOU,Net Metering (PA statewide - AEPS),Export-Comp,All,"Solar+Storage;Battery;GeneralLoad",Opt-in,1:1 retail credit with periodic true-up,,PA AEPS Act 213 system size/class caps,,,,"Monthly net excess generation carried forward at retail value; periodic true-up at PTC/price-to-compare rate",Yes-restricted,Unknown,Active,https://electricrates.org/pennsylvania/business-electricity/ppl-electric/,2026-08-08,Low
PJM,PA,PPL Electric Utilities Corp,IOU,Default Service Hourly Pricing (Hourly SOS),RTP-Rate,LargeC&I,"GeneralLoad;Battery",Default,hourly LMP-indexed default service price passthrough,,"Applies to default-service customers above ~100 kW peak demand who have not chosen an alternate supplier; cutoff thresholds subject to ongoing PUC proceedings",Hourly SOS,,,,Yes-restricted,Unknown,Active,https://www.energychoicematters.com/stories/20250220c.html,2026-08-08,Medium
PJM,PA,UGI Utilities Inc - Electric Division,IOU,Net Metering,Export-Comp,All,"Solar+Storage;Battery;GeneralLoad",Opt-in,1:1 retail credit; default-service class reassignment based on net-metering supply peak load impact,,"Net-metering customer assigned GSR-1 (<100kW supply peak load impact) or GSR-2 (>=100kW)",GSR-1 / GSR-2,,,,Yes-restricted,Unknown,Active,https://www.poweradvisoryllc.com/reports/pennsylvania-net-metering-update---utilities-angle-for-hommrich-workaround,2026-08-08,Medium
PJM,PA,UGI Utilities Inc - Electric Division,IOU,Default Service Hourly Pricing (Hourly SOS),RTP-Rate,LargeC&I,"GeneralLoad;Battery",Default,hourly LMP-indexed default service price passthrough,,"Applies to default-service customers above ~100 kW peak demand who have not chosen an alternate supplier; cutoff thresholds subject to ongoing PUC proceedings",Hourly SOS,,,,Yes-restricted,Unknown,Active,https://www.energychoicematters.com/stories/20250220c.html,2026-08-08,Medium
PJM,PA,Duquesne Light Co,IOU,Net Metering,Export-Comp,All,"Solar+Storage;Battery;GeneralLoad",Opt-in,1:1 retail credit,,Bi-directional meter measures monthly net flow,Tariff No. 24 Supplement 30,,,"Monthly net excess generation credited",Yes-restricted,Unknown,Active,https://duquesnelight.com/docs/default-source/wattchoice/act-129/supplement30totariffno24.pdf?sfvrsn=4c4ba142_2,2026-08-08,Medium
PJM,PA,Duquesne Light Co,IOU,Default Service Hourly Pricing (Hourly SOS),RTP-Rate,LargeC&I,"GeneralLoad;Battery",Default,hourly LMP-indexed default service price passthrough,,"Applies to default-service customers above ~100 kW peak demand who have not chosen an alternate supplier; cutoff thresholds subject to ongoing PUC proceedings",Hourly SOS,,,,Yes-restricted,Unknown,Active,https://www.energychoicematters.com/stories/20250220c.html,2026-08-08,Medium
PJM,PA,Metropolitan Edison Co (Met-Ed),IOU,Commercial & Industrial Demand Response Program,DR-Curtailment,"SmallC&I;LargeC&I","GeneralLoad;Generator",Opt-in,financial incentive for curtailment (administered via CPower/EnerNOC),,"Act 129; June-September program season",,,,,Unclear,Unknown,Active,https://www.firstenergycorp.com/save_energy/save_energy_pennsylvania/for_your_business_pa/firstenergy-s-pennsylvania-utilities-offer-demand-response-progr.html,2026-08-08,Medium
PJM,PA,Metropolitan Edison Co (Met-Ed),IOU,Default Service Hourly Pricing (Hourly SOS),RTP-Rate,LargeC&I,"GeneralLoad;Battery",Default,hourly LMP-indexed default service price passthrough,,"Applies to default-service customers above ~100 kW peak demand who have not chosen an alternate supplier; cutoff thresholds subject to ongoing PUC proceedings",Hourly SOS,,,,Yes-restricted,Unknown,Active,https://www.energychoicematters.com/stories/20250220c.html,2026-08-08,Medium
PJM,PA,Pennsylvania Electric Co (Penelec),IOU,Commercial & Industrial Demand Response Program,DR-Curtailment,"SmallC&I;LargeC&I","GeneralLoad;Generator",Opt-in,financial incentive for curtailment (administered via CPower/EnerNOC),,"Act 129; June-September program season",,,,,Unclear,Unknown,Active,https://www.firstenergycorp.com/save_energy/save_energy_pennsylvania/for_your_business_pa/firstenergy-s-pennsylvania-utilities-offer-demand-response-progr.html,2026-08-08,Medium
PJM,PA,Pennsylvania Electric Co (Penelec),IOU,Default Service Hourly Pricing (Hourly SOS),RTP-Rate,LargeC&I,"GeneralLoad;Battery",Default,hourly LMP-indexed default service price passthrough,,"Applies to default-service customers above ~100 kW peak demand who have not chosen an alternate supplier; cutoff thresholds subject to ongoing PUC proceedings",Hourly SOS,,,,Yes-restricted,Unknown,Active,https://www.energychoicematters.com/stories/20250220c.html,2026-08-08,Medium
PJM,PA,Pennsylvania Power Co,IOU,Commercial & Industrial Demand Response Program,DR-Curtailment,"SmallC&I;LargeC&I","GeneralLoad;Generator",Opt-in,financial incentive for curtailment (administered via CPower/EnerNOC),,"Act 129; June-September program season",,,,,Unclear,Unknown,Active,https://www.firstenergycorp.com/save_energy/save_energy_pennsylvania/pennpower/for_your_business/commercial-industrial-demand-response.html,2026-08-08,Medium
PJM,PA,Pennsylvania Power Co,IOU,Default Service Hourly Pricing (Hourly SOS),RTP-Rate,LargeC&I,"GeneralLoad;Battery",Default,hourly LMP-indexed default service price passthrough,,"Applies to default-service customers above ~100 kW peak demand who have not chosen an alternate supplier; cutoff thresholds subject to ongoing PUC proceedings",Hourly SOS,,,,Yes-restricted,Unknown,Active,https://www.energychoicematters.com/stories/20250220c.html,2026-08-08,Medium
PJM,PA,West Penn Power Co,IOU,Commercial & Industrial Demand Response Program,DR-Curtailment,"SmallC&I;LargeC&I","GeneralLoad;Generator",Opt-in,financial incentive for curtailment (administered via CPower/EnerNOC),,"Act 129; June-September program season",,,,,Unclear,Unknown,Active,https://www.firstenergycorp.com/save_energy/save_energy_pennsylvania/for_your_business_pa/firstenergy-s-pennsylvania-utilities-offer-demand-response-progr.html,2026-08-08,Medium
PJM,PA,West Penn Power Co,IOU,Default Service Hourly Pricing (Hourly SOS),RTP-Rate,LargeC&I,"GeneralLoad;Battery",Default,hourly LMP-indexed default service price passthrough,,"Applies to default-service customers above ~100 kW peak demand who have not chosen an alternate supplier; cutoff thresholds subject to ongoing PUC proceedings",Hourly SOS,,,,Yes-restricted,Unknown,Active,https://www.energychoicematters.com/stories/20250220c.html,2026-08-08,Medium
