rto,state,utility_name,ownership_type,program_name,program_category,customer_segment,eligible_assets,enrollment_basis,incentive_structure,incentive_value_usd,event_limits,tariff_schedule,on_peak_window,peak_offpeak_rates,export_compensation,storage_eligible,stackable_with,program_status,source_url,last_verified,confidence
SERC-nonRTO,GA,Georgia Power Company,IOU,Resiliency Asset Service (RAS-1) + DER Demand Response Credit (DRC-1),DR-BYOD,LargeC&I,Battery;Generator;GeneralLoad,Opt-in,fixed monthly bill credit valued at 100% of capacity value for dispatch rights,"not published in $/kW; credit = 100% of capacity value (utility-owned DER, min 200kW, min 1,000kW demand reduction for DRC)","min DER capacity 200kW; min 1,000 kW demand reduction; dispatch during extreme supply/demand events",RAS-1 / DRC-1 (Pilot),utility-called extreme system conditions,n/a,n/a,Yes,Unknown,Pilot,https://www.georgiapower.com/content/dam/georgia-power/pdfs/business-pdfs/DRC-1_Tariff.pdf,2026-09-25,Primary
SERC-nonRTO,GA,Georgia Power Company,IOU,Customer-Sited Solar Plus Storage Pilot,Storage-Incentive,Residential;SmallC&I,Solar+Storage;Battery,Opt-in;Waitlist,upfront $/kW incentive (two tracks) + performance $/kWh for customer-directed,"Customer-directed: $15/kW upfront + $1.50/kWh discharged (LMI/MUSH $45/kW upfront); Utility-directed: $750/kW upfront ($1,000/kW LMI/MUSH)",50 MW total program cap (25MW customer-directed / 25MW utility-directed); enrollment expected Q3 2026,Pilot per 2025 IRP order,utility-dispatched events (utility-directed) or customer-requested events (customer-directed),n/a,n/a,Yes,Unknown,Proposed/pending,https://services.psc.ga.gov/api/v1/External/Public/Get/Document/DownloadFile/218262/99306,2026-09-25,Primary
SERC-nonRTO,GA,Georgia Power Company,IOU,RNR - Monthly Netting (legacy Net Metering Pilot),Export-Comp,Residential,Solar+Storage,Closed to new,1:1 monthly net metering; grandfathered legacy customers only,n/a,"capped at 5,000 customers; program hit cap and closed; grandfathered through 2038",Schedule RNR-11 (Monthly Netting),n/a,n/a,"1:1 net metering, netted monthly, grandfathered to 2038",Yes,Unknown,Closed to new enrollment,https://www.georgiapower.com/content/dam/georgia-power/pdfs/residential-pdfs/residential-rate-plans/RNR-11.pdf,2026-09-25,Primary
SERC-nonRTO,GA,Georgia Power Company,IOU,RNR - Instantaneous Netting,Export-Comp,Residential;SmallC&I,Solar+Storage,Opt-in,instantaneous netting at avoided cost + adder,avoided cost ~$0.027/kWh + $0.04/kWh adder = ~$0.067/kWh total export value,n/a,Schedule RNR-11 (Instantaneous Netting),n/a,n/a,"avoided-cost export ~6.7c/kWh (instantaneous netting, not monthly)",Yes,Unknown,Active,https://www.georgiapower.com/content/dam/georgia-power/pdfs/residential-pdfs/residential-rate-plans/RNR-11.pdf,2026-09-25,Primary
SERC-nonRTO,AL,Alabama Power Company,IOU,Residential Time Advantage (Rate RTA),TOU-Rate,Residential,GeneralLoad;EV/EVSE;Battery,Opt-in,time-varying energy rate,Summer/winter peak $0.302554/kWh; off-peak (economy) $0.102554/kWh,n/a,Rate RTA,Jun-Sep M-F 1-7pm CST; Nov-Mar M-F 5-9am CST,peak ~30.26c / economy ~10.26c per kWh,n/a,Unclear,Unknown,Active,https://www.alabamapower.com/content/dam/alabama-power/pdfs-docs/Rates/RTA.pdf,2026-09-25,Primary
SERC-nonRTO,AL,Alabama Power Company,IOU,"Smart Peak Rewards (FlexSaver, AC/thermostat DR)",DR-BYOT,Residential,Thermostat/AC;HeatPump,Opt-in,enrollment bonus + per-season bonus (prepaid card),$50 enrollment + $25/season participation (Virtual Prepaid Mastercard),seasonal peak events; count/duration not published,n/a,summer/winter peak events,n/a,n/a,No,Smart Thermostat Rebate,Active,https://smartpeak.alabamapowerprograms.com/,2026-09-25,Secondary
SERC-nonRTO,AL,Alabama Power Company,IOU,Smart Thermostat Reimbursement,DR-BYOT,Residential,Thermostat/AC,Opt-in,one-time rebate,up to $200 reimbursement (based on purchase price),one per account; must purchase/install on or after 11/1/2024,n/a,n/a,n/a,n/a,No,Smart Peak Rewards,Active,https://programs.dsireusa.org/system/program/detail/22483/alabama-power-smart-thermostat-reimbursement,2026-09-25,Secondary
SERC-nonRTO,AL,Alabama Power Company,IOU,Capacity Reservation Charge (Rider RGB self-generation),Interconnection,Residential;SmallC&I,Solar+Storage;Generator,Default,monthly $/kW standby capacity charge on self-generation customers,$5.41/kW-month of installed generating capacity (increased from $5.00/kW in Sept 2020),applies to customers with interconnected self-generation; upheld by federal court ruling March 2026,Rate Rider RGB,n/a,n/a,materially reduces solar/storage export economics; charged regardless of export volume,Yes-restricted,Unknown,Active,https://www.alabamapower.com/content/dam/alabama-power/pdfs-docs/Rates/RGB.pdf,2026-09-25,Primary
SERC-nonRTO,AL,Alabama Power Company,IOU,Purchase of Alternate Energy (Rate PAE),Export-Comp,Residential;SmallC&I,Solar+Storage,Opt-in,avoided-cost energy credit for exported generation,~$0.03/kWh energy credit (varies by rate plan); systems <100kW,systems must be <=100kW; >=100kW uses Rate CPE (Contract for Purchased Energy),Rate PAE,n/a,n/a,"avoided cost ~3c/kWh, well below retail rate; plus Rider RGB capacity charge applies",Yes-restricted,Unknown,Active,https://www.alabamapower.com/content/dam/alabama-power/pdfs-docs/Rates/CPE.pdf,2026-09-25,Secondary
SERC-nonRTO,SC,Dominion Energy South Carolina,IOU,You Shift You Save (Rate 5-TOU),TOU-Rate,Residential,GeneralLoad;EV/EVSE;Battery,Opt-in,time-varying energy rate with super off-peak tier,rate values not published in $/kWh in sources reviewed; structure only,n/a,Rate 5-TOU,Summer (May-Sep) on-peak 4-8pm; Winter (Oct-Apr) on-peak 6-9am; super off-peak 1-5am year-round; new periods effective 7/1/2026 apply on weekends/holidays too,"on/off/super-off-peak tiers, rate $ not published as of review",n/a,Unclear,Solar Choice,Active,https://www.dominionenergy.com/south-carolina/updates/time-of-use,2026-09-25,Primary
SERC-nonRTO,SC,Dominion Energy South Carolina,IOU,Solar Choice Metering Tariff (Rider to Rate 5),Export-Comp,Residential,Solar+Storage,Opt-in,net billing on TOU rate; legacy full-retail credit grandfathered by application date,n/a,pre-5/16/2019 apps: full retail credit through 12/31/2025; 5/16/19-5/31/21 apps: through 5/31/2029,Solar Choice Rider to Rate 5,see Rate 5-TOU windows,"excess generation applied first to same-period usage, then to equal/lower-value periods",net billing at TOU value; full retail NEM grandfathered per dates above,Yes,Unknown,Active,https://ors.sc.gov/sites/scors/files/Documents/Consumers/Solar/ORS%20Dominion%20Solar%20Choice%20Overview.pdf,2026-09-25,Secondary
SERC-nonRTO,SC,Santee Cooper (South Carolina Public Service Authority),Federal/State,Santee Cooper Rewards (Smart Thermostat DR),DR-BYOT,Residential,Thermostat/AC,Opt-in,enrollment bonus + annual bonus,$75 enrollment + $50/yr participation,seasonal peak/extreme-weather events; count not published,n/a,extreme heat/cold event days,n/a,n/a,No,Unknown,Active,https://newsroom.santeecooper.com/news/Santee-Cooper-Announces-Rewards-for-Smart-Thermostat-Customers/,2026-09-25,Secondary
SERC-nonRTO,SC,Santee Cooper (South Carolina Public Service Authority),Federal/State,EmpowerSolar / Distributed Generation Rider,Export-Comp,Residential;SmallC&I,Solar+Storage,Opt-in,full retail credit for self-consumption; DG Rider rate for exported excess (not 1:1 net metering),"exported excess credited at Distributed Generation Rider rate, historically ~$0.0415/kWh (vs. ~$0.0388/kWh prior avoided-cost rate); metering/standby fees eliminated April 2025",n/a,Distributed Generation Rider,n/a,n/a,"self-use at full retail; export at DG Rider rate (~4.15c/kWh), not full retail 1:1",Yes,Unknown,Active,https://www.santeecooper.com/programs-incentives/empowersolar/,2026-09-25,Secondary
SERC-nonRTO,GA,Jackson EMC,Cooperative,Residential Time-of-Use Service,TOU-Rate,Residential,GeneralLoad;EV/EVSE;Battery,Opt-in,"time-varying energy rate, year-round enrollment window",On-peak $0.3435/kWh; Off-peak $0.0735/kWh,annual enrollment window Jan 1-May 1 only,Residential Time-Of-Use Service,Jun 1-Sep 15 weekdays 3-8pm,on $0.3435/kWh / off $0.0735/kWh,n/a,Unclear,Unknown,Active,https://www.jacksonemc.com/my-cooperative/rates/residential-rates/residential-time-of-use-service,2026-09-25,Primary
SERC-nonRTO,GA,Cobb EMC,Cooperative,Smart Choice Rate,Demand-Charge,Residential,GeneralLoad;Battery,Opt-in,peak-day demand-based service charge,not published in $/kW; based on 2-7pm usage on Energy Saving Peak Days,utility-designated Energy Saving Peak Days,Smart Choice Rate,2pm-7pm on designated Energy Saving Peak Days,n/a,n/a,Unclear,NiteFlex,Active,https://www.cobbemc.com/smart-choice-rate,2026-09-25,Primary
SERC-nonRTO,GA,Cobb EMC,Cooperative,NiteFlex (Residential EV/TOU Rate),TOU-Rate,Residential,EV/EVSE;GeneralLoad,Opt-in,time-varying energy rate,rate values not published in sources reviewed,n/a,NiteFlex,not published,"on/off-peak periods, values not published",n/a,Unclear,Smart Choice Rate,Active,https://www.cobbemc.com/niteflex,2026-09-25,Primary
SERC-nonRTO,GA,Sawnee EMC,Cooperative,Residential Time-of-Use Rate (Schedule TU-27),TOU-Rate,Residential,GeneralLoad;EV/EVSE,Opt-in,time-varying energy rate,rate values not published in sources reviewed,n/a,Schedule TU-27,not published,n/a,n/a,Unclear,NEM Rider,Active,https://sawnee.coop/residential-rate-schedules,2026-09-25,Primary
SERC-nonRTO,GA,Sawnee EMC,Cooperative,Net Energy Metering Rider (NEM),Export-Comp,Residential;SmallC&I,Solar+Storage,Opt-in,monthly net-negative excess credited at NEM rider rate; not full retail 1:1,rider rate not published in sources reviewed,applies only when account is net-negative for the billing period,NEM Rider,n/a,n/a,excess (net-negative) credited at NEM rider rate; standard billing otherwise,Yes,Unknown,Active,https://file.sawnee.coop/web-docs/solar/PV-System-FAQ-v2.pdf,2026-09-25,Secondary
SERC-nonRTO,GA,GreyStone Power Corporation,Cooperative,"Load Management Service (Rate 9, Schedule LM)",DR-Curtailment,SmallC&I;LargeC&I,GeneralLoad;Generator,Opt-in,coincident-peak demand billing tied to wholesale provider's top-5 peak hours,not published in $/kW,dispatched during Peak Period Notification Hours (Wholesale Provider-forecast peak conditions),"Rate 9, Schedule LM",utility-notified peak periods,n/a,n/a,Unclear,Unknown,Active,https://greystonepower.com/sites/default/files/PDF/Rates/010522/Load%20Management%20Service.pdf,2026-09-25,Primary
SERC-nonRTO,GA,GreyStone Power Corporation,Cooperative,"General Service Seasonal Off-Peak (Rate 72, Schedule GS-SOFF)",TOU-Rate,SmallC&I,GeneralLoad,Opt-in,seasonal time-varying energy rate,rate values not published in sources reviewed,n/a,"Rate 72, Schedule GS-SOFF","seasonal (summer) on/off-peak, hours not published in summary",n/a,n/a,Unclear,Unknown,Active,https://www.greystonepower.com/sites/default/files/PDF/Rates/010522/General%20Service%20Seasonal%20Off%20Peak.pdf,2026-09-25,Primary
SERC-nonRTO,GA,Walton EMC,Cooperative,Net Metering / Solar Buyback,Export-Comp,Residential;SmallC&I,Solar+Storage,Opt-in,"per-kWh credit for exported generation, not full retail",$0.04247/kWh (effective 7/1/2020 through 12/31/2025),one-time metering equipment cost ~$800 borne by customer,Net Metering Rider,n/a,n/a,"export credited at $0.04247/kWh, well below retail rate",Yes,Unknown,Active,https://www.waltonemc.com/solar-power-center/rooftop-solar/selling-your-solar-power/,2026-09-25,Primary
SERC-nonRTO,NC,EnergyUnited,Cooperative,Net Metering (Residential & Non-Residential),Export-Comp,Residential;SmallC&I,Solar+Storage,Opt-in,avoided-cost credit for exported generation; no standby charge,credited at avoided cost rate; specific $/kWh not published in sources reviewed,n/a,"Net Metering Rate Schedule (Docket EC-82, Sub 21)",n/a,n/a,"export at avoided cost, no standby charge (differs from Duke's approach)",Yes,Unknown,Active,https://www.energyunited.com/wp-content/uploads/2021/05/EU-Rate-Schedules_02012021_Net-Metering-Commercial.pdf,2026-09-25,Primary
SERC-nonRTO,SC,Berkeley Electric Cooperative,Cooperative,Time-of-Day Rate (Rate 80/81),TOU-Rate,Residential,GeneralLoad;EV/EVSE,Opt-in,time-varying energy rate; not compatible with net metering,rate values not published in sources reviewed,n/a; not available to net-metered accounts,Rate 80/81 (TOD),not published,n/a,n/a,No,Unknown,Active,https://www.berkeleyelectric.coop/rate-structure,2026-09-25,Primary
SERC-nonRTO,SC,Berkeley Electric Cooperative,Cooperative,Net Metering (Residential RS / General Service <100kVA),Export-Comp,Residential;SmallC&I,Solar+Storage,Opt-in,"per-kWh credit for exported generation, updated annually",$0.0603/kWh (updated ~March 1 each year),not available on Time-of-Day rate accounts,Net Metering Rider,n/a,n/a,"export credited at $0.0603/kWh, below retail rate; incompatible with TOD rate",Yes-restricted,Unknown,Active,https://www.berkeleyelectric.coop/renewable-energy,2026-09-25,Secondary
