rto,state,utility_name,ownership_type,program_name,program_category,customer_segment,eligible_assets,enrollment_basis,incentive_structure,incentive_value_usd,event_limits,tariff_schedule,on_peak_window,peak_offpeak_rates,export_compensation,storage_eligible,stackable_with,program_status,source_url,last_verified,confidence
ISO-NE,ME,Versant Power,IOU,Business Eco Rate - Separate Meter,EV-Rate,SmallC&I;LargeC&I,Battery;EV/EVSE,Opt-in,separately-metered rate for L2 EV charging and/or battery storage,Not published on program page,N/A,Business Eco Rate Separate Meter,Not published,Not published,Not applicable,Yes,Unknown,Active,https://www.versantpower.com/energy-solutions/eco-rates,2026-09-26,Primary
ISO-NE,ME,Versant Power,IOU,Net Energy Billing (NEB),Export-Comp,All,Solar+Storage;Battery;GeneralLoad,Default,kWh-credit (residential) or PUC-set dollar tariff-rate (non-residential) net export credit,"Rate varies by MPUC order, tiered by facility size/vintage",N/A,Net Energy Billing Tariff,N/A,N/A,kWh 1:1 credit (residential/small) or PUC tariff dollar rate (non-residential),Yes,Unknown,Active,https://www.versantpower.com/energy-solutions/clean-energy/net-energy-billing,2026-09-26,Primary
ISO-NE,ME,Central Maine Power Co,IOU,Net Energy Billing (NEB) - Commercial/Industrial Tariff Rate,Export-Comp,SmallC&I;LargeC&I,Solar+Storage;GeneralLoad,Default,PUC-set dollar-credit tariff rate for non-residential NEB accounts,Rate set annually by MPUC Order (2046 sunset); varies by facility vintage/size tier,N/A,CMP Standard C&I NEB Tariff Rate Agreement,N/A,N/A,"PUC-set tariff dollar rate per kWh, tiered by size/vintage; kWh 1:1 credit option also available",Yes,Unknown,Active,https://www.cmpco.com/documents/40117/46387196/CMP+standard+CI+NEB+Tariff+Rate+Agreement_Alt_02.07.23.pdf,2026-09-26,Primary
ISO-NE,VT,Vermont Electric Cooperative,Cooperative,Home Battery Flexible Load Program,DR-BYOD,Residential,Battery,Opt-in,"monthly bill credit or upfront payment, formula-based on battery kWh/reserve/inverter capacity","Monthly: $6.40/mo x kWh x (1-reserve%) /4hrs (e.g. $34.56/mo for 27kWh); OR upfront $268 x same formula (e.g. $1,447.20) + half monthly credit","Peak Events require 4 hrs discharge capability; limited events/yr; min 10kWh battery, min 2kW inverter",Flexible Load Program - Home Batteries,"Called peak events, ~4hr duration",,Not applicable,Yes,Unknown,Active,https://vermontelectric.coop/flexible-load,2026-09-26,Primary
ISO-NE,VT,Vermont Electric Cooperative,Cooperative,Level II EV Charger Flexible Load Program,EV-Rate,Residential,EV/EVSE,Opt-in,free L2 charger + monthly incentive for allowing curtailment; or self-owned charger enrollment incentive,$8/month for enrolled charger (no opt-out of events); OR $250 for scheduling avoidance of 5-9pm; OR $50 upfront + $8/mo for ChargePoint/Emporia enrollment,"5-6 events/month, 3-4 hrs each",Flexible Load Program - EV Chargers,5-9pm weekdays (self-scheduled option); event-based for enrolled chargers,,Not applicable,No,Beat the Peak,Active,https://vermontelectric.coop/flexible-load,2026-09-26,Primary
ISO-NE,VT,Vermont Electric Cooperative,Cooperative,EV Direct Enrollment Flexible Load Program,EV-Rate,Residential,EV/EVSE,Opt-in,one-time enrollment incentive plus monthly incentive for vehicle-direct charge curtailment,$100 one-time enrollment + $8/month; $50 bill credit at signup (per program page wording),Events last 2-4 hours; opt-out allowed per event,Flexible Load Program - EVs,"Called events, 2-4 hrs",,Not applicable,No,Beat the Peak,Active,https://vermontelectric.coop/flexible-load,2026-09-26,Primary
ISO-NE,VT,Vermont Electric Cooperative,Cooperative,Commercial & Industrial Flexible Load Program,DR-Curtailment,SmallC&I;LargeC&I,HeatPump;GeneralLoad;Battery;Generator,Opt-in,"$/kW bill credit for load reduction during ISO-NE FCM/RNS peak periods, two compensation models",All-Hour Average: $5.00/kW average reduction across peak events per month; Single-Hour: $6.00/kW for reduction during month's single highest peak hour; plus FCM bill credits at ISO-NE annual peak hour,Dispatched during FCM and RNS peak periods; performance measured against baseline,C&I Flexible Load Program,ISO-NE FCM/RNS peak periods (called),,Not applicable,Yes,Unknown,Active,https://vermontelectric.coop/flexible-load,2026-09-26,Primary
ISO-NE,VT,Burlington Electric Department,Municipal,Electric Vehicle Rate - Fixed/Flexible Load/Flexible Real-Time Options,EV-Rate,Residential;SmallC&I;LargeC&I,EV/EVSE,Opt-in,bill credit ($/kWh or $/kW) for EV charging during defined/flexible off-peak hours,Residential/Small General: $0.090522/kWh credit; Large General Service: $26.77/kW demand credit,"Fixed: 10pm-12pm next day; Flexible Load: BED-designated in advance, max 10hrs/day, min 8hrs notice; Flexible Real-Time: no advance notice, max 10hrs/day",Electric Vehicle Rate Tariff,Fixed: 10pm-12pm(+1); Flexible: BED-designated,EV charging credited $0.090522/kWh (res/small) or demand credit for large,Not applicable,No,Unknown,Active,https://www.burlingtonelectric.com/wp-content/uploads/Tariff-Sheet-EV.pdf,2026-09-26,Primary
ISO-NE,VT,Burlington Electric Department,Municipal,Moduly Home Battery Pilot,Storage-Incentive,Residential,Battery,Pilot,utility-managed battery dispatch pilot; reserves battery for customer reliability outside peak events,Not published,"Pilot phase, 5kW and 7.5kW units",N/A,Called peak events,,Not applicable,Yes,Unknown,Pilot,https://www.burlingtonelectric.com/strategic-direction/,2026-09-26,Secondary
ISO-NE,MA,Taunton Municipal Lighting Plant,Municipal,Solar Battery Storage Rebate,Storage-Incentive,Residential,Battery;Solar+Storage,Opt-in,upfront rebate per battery unit,$300 rebate per solar battery (units 5kW+),"One-time, per installation",N/A,N/A,N/A,N/A,Yes,"TMLP Solar PV rebate ($1.50/W up to $4,500)",Active,https://ene.org/sustainability/rebates/residential/taunton/,2026-09-26,Secondary
ISO-NE,MA,Taunton Municipal Lighting Plant,Municipal,Net Metering (60kW and under / 60kW-2000kW tiers),Export-Comp,Residential;SmallC&I;LargeC&I,Solar+Storage;GeneralLoad,Default,two-tier net metering credit,"Not published (tiered by system size, <=60kW and 60kW-2000kW)",N/A,N/A,N/A,N/A,"Net metering credit, two tiers by system size",Yes,Solar Battery Storage Rebate,Active,https://isaksensolar.com/how-solar-works-in-tmlp/,2026-09-26,Secondary
ISO-NE,MA,Reading Municipal Light Department,Municipal,Commercial Peak Demand Response (PDR) Program,DR-Curtailment,SmallC&I;LargeC&I,GeneralLoad,Opt-in,"bill credit for meeting reduction threshold during called peak hour, administered with Tangent Energy","Credit for reducing 100kW during peak hour, OR reducing >=3% of customer's baseline demand during peak hour (credit amount not published)","Called events, advance notice given by RMLD/Tangent Energy",Shred the Peak - Commercial PDR,Called peak hours,,Not applicable,Unclear,Shred the Peak residential alerts; TOU rate,Active,https://www.rmld.com/cpdr,2026-09-26,Primary
ISO-NE,MA,Reading Municipal Light Department,Municipal,Shred the Peak - Connected Homes automated residential DR,DR-BYOT,Residential,Thermostat/AC,Opt-in,"automated Wi-Fi device reduction during peak alerts, partnership with Connected Homes",Not published,"Peak alert events, frequency not published",N/A,Called peak alerts,,Not applicable,Unclear,Commercial PDR Program,Active,https://www.rmld.com/198/Shred-the-Peak-Save,2026-09-26,Primary
ISO-NE,MA,Holyoke Gas & Electric,Municipal,Tesla Powerwall Demand Response Program,DR-BYOD,Residential,Battery,Opt-in,upfront rebate plus $/kW monthly incentive for dispatch during peaks,"$1,000 rebate for Tesla Powerwall + $8/kW monthly incentive based on electricity dispatched to grid during electric peaks",Dispatched during electric peak events,N/A,Called peak events,,Not applicable,Yes,Beat the Peak,Active,https://www.hged.com/residential/ee-home/tesla-powerwall-demand-response-program.aspx,2026-09-26,Primary
ISO-NE,MA,Holyoke Gas & Electric,Municipal,Beat the Peak (smart device DR),DR-BYOT,Residential,Thermostat/AC,Opt-in,monthly incentive for allowing remote adjustment of Wi-Fi/smart devices a few times/month,$5-$30/month incentive,A few events per month,N/A,Called events,,Not applicable,No,Tesla Powerwall DR Program,Active,https://www.hged.com/residential/ee-home/beat-the-peak.aspx,2026-09-26,Primary
ISO-NE,MA,Holyoke Gas & Electric,Municipal,Net Metering (full retail rate credit),Export-Comp,Residential;SmallC&I,Solar+Storage,Default,1:1 full retail rate net metering credit,Full retail rate credit per kWh exported,N/A,N/A,N/A,N/A,1:1 net metering at full retail rate,Yes,Tesla Powerwall DR Program,Active,https://nuwattenergy.com/en/massachusetts/holyoke-gas-electric-solar-guide,2026-09-26,Secondary
ISO-NE,MA,Peabody Municipal Light Plant,Municipal,Optional Seasonal Time-of-Use Service (Rate T),TOU-Rate,SmallC&I;LargeC&I,GeneralLoad;Battery,Opt-in,on/off-peak demand charge + energy charge TOU rate,"On-peak demand $16.76/kW (to 800kW), $19.52/kW (excess); off-peak demand $0/kW; on-peak energy $0.1527/kWh; off-peak energy $0.1103/kWh; $375 one-time install fee",N/A - always-on seasonal TOU schedule,Rate T,On-Peak: 8am-8pm EST/9am-9pm EDT Mon-Fri; Off-Peak: all other hours,on $0.1527/kWh / off $0.1103/kWh,Not applicable,Yes,Unknown,Active,https://www.pmlp.com/DocumentCenter/View/154,2026-09-26,Primary
ISO-NE,MA,Peabody Municipal Light Plant,Municipal,EV Charging Service (Rate EV-C),EV-Rate,Residential;SmallC&I;LargeC&I,EV/EVSE,Default,TOU per-kWh/per-min rate at PMLP-owned public L3 chargers,$0.055/kWh (4-9pm) vs $0.40/kWh (9pm-4pm); per-min $0.03/kWh (6am-9pm) vs $0.00 (9pm-6am),"10-year rate through June 2034; PMLP-owned public chargers only (Foster St, Railroad Ave, Mill St)",Rate EV-C,"Premium 4-9pm, discount 9pm-4pm",on $0.40/kWh(daytime)/ off $0.055/kWh(evening) [note: rate structure inverted vs typical TOU - cheaper during typical peak],Not applicable,No,Unknown,Active,https://www.pmlp.com/DocumentCenter/View/334/Rate-EV-C-,2026-09-26,Primary
ISO-NE,MA,Peabody Municipal Light Plant,Municipal,Net Metering Policy,Export-Comp,Residential;SmallC&I;LargeC&I,Solar+Storage,Default,net metering credit per PMLP Net Metering Policy,Not published in fetched excerpt - see policy PDF,N/A,N/A,N/A,N/A,Net metering credit per PMLP policy (rate not confirmed),Unclear,Unknown,Active,https://www.pmlp.com/DocumentCenter/View/148/Net-Metering-Policy-PDF,2026-09-26,Primary
ISO-NE,MA,Chicopee Electric Light,Municipal,Connected Homes (NextZero/MMWEC smart device DR),DR-BYOT,Residential,Thermostat/AC;ElectricWaterHeater;Battery;EV/EVSE;HeatPump,Opt-in,"monthly bill credit per enrolled device type, credited quarterly",Battery (Duracell/Emporia) $30/mo; EV $10/mo; EV Charger (ChargePoint/Emporia) $10/mo; Electric Water Heater (GE/Rheem) $5/mo; Mini-Split Controller (Flair) $5/mo; Wi-Fi Thermostat (Amazon/Nest/Honeywell/Sensi) $5/mo,"Up to 170 hours of peak events/yr, ~5-6 events/month (3-4x in many months); battery drawdown capped at 80%; EV min SOC 20%",N/A,"Called peak events, advance text/email alert",,Not applicable,Yes,Unknown,Active,https://nextzero.org/chicopee/connected-homes/,2026-09-26,Primary
ISO-NE,MA,Chicopee Electric Light,Municipal,Electric Yard Equipment Rebate,Storage-Incentive,Residential,Battery,Opt-in,rebate for battery-operated yard equipment,Not published on this page,N/A,N/A,N/A,,Not applicable,Unclear,Connected Homes,Active,https://nextzero.org/chicopee/electric-yard-equipment/,2026-09-26,Primary
ISO-NE,ME,Central Maine Power Co,IOU,Rate A-TOU (Residential Time-of-Use),TOU-Rate,Residential,GeneralLoad;EV/EVSE;HeatPump;Battery,Opt-in,fixed service charge + 3-period TOU energy rate,Service charge $13.44/mo; On-Peak $0.132431/kWh; Shoulder $0.132431/kWh; Off-Peak $0.063740/kWh,N/A - always-on TOU schedule,Rate A-TOU,On-Peak 7am-12pm & 4-8pm weekdays; Shoulder 12-4pm weekdays; Off-Peak 8pm-7am + all weekends/holidays,on/shoulder $0.132431/kWh / off $0.063740/kWh,Not applicable,Unclear,Unknown,Active,https://www.cmpco.com/documents/40117/46387176/atou+2+12.30.22.pdf,2026-09-26,Primary
ISO-NE,ME,Central Maine Power Co,IOU,Rate LGS-S-TOU (Large General Service - Secondary - Time-of-Use),Demand-Charge,LargeC&I,GeneralLoad;Battery,Default,fixed service charge + TOU demand charge + de minimis kWh charge; for loads >1000kW on-peak,Service charge $734.28/mo; On-Peak demand $17.89/kW (Jul-Aug) or $17.33/kW (Sep-Jun); Shoulder demand $3.34/kW (Jul-Aug) or $2.78/kW (Sep-Jun); kWh charges ~$0.001068/kWh all periods; reactive demand $1.38/kVar over threshold,Applies to customers with on-peak demand >1000kW for 12 consecutive months,Rate LGS-S-TOU,On-Peak 7am-12pm & 4-8pm weekdays; Shoulder 12-4pm weekdays (and weekends/holidays Dec-Mar); Off-Peak 8pm-7am,"Demand-driven, not energy-driven; kWh ~flat at $0.001068",Not applicable,Yes,Unknown,Active,https://www.cmpco.com/documents/40117/46387176/lgsstou_12.30.22.pdf,2026-09-26,Primary
ISO-NE,NH,New Hampshire Electric Cooperative,Cooperative,Electric Vehicle Time-of-Day Rate + Charger Rebate,EV-Rate,Residential,EV/EVSE,Opt-in,dedicated second meter TOU rate + one-time charger install rebate,Off-peak $0.087/kWh (42% below basic residential rate); $300 rebate per Level 2 home charger (max 2 rebates),"Off-peak: 9pm-7am weekdays, all weekends/holidays",EV Time-of-Day Rate,Off-peak 9pm-7am weekdays + all weekends/holidays,off $0.087/kWh vs standard residential rate,Not applicable,No,Transactive Energy Rate Program,Active,https://www.nhec.com/electric-vehicle-charging/,2026-09-26,Secondary
ISO-NE,VT,Vermont Electric Cooperative,Cooperative,Net Metering,Export-Comp,Residential;SmallC&I;LargeC&I,Solar+Storage;GeneralLoad,Default,"blended residential rate credit for excess generation, less siting charge, less REC retention charge if applicable",Credit: blended residential rate currently $0.2071/kWh; siting charge (for apps dated 8/1/26+): 5c/kWh (systems <=150kW) or 7-8c/kWh (>150kW); REC retention charge 4c/kWh if customer keeps RECs,No program cap; credits expire after 12 months if unused,VEC Net Metering Tariff,N/A,N/A,Blended residential rate ($0.2071/kWh) minus siting/REC charges,Yes,Home Battery Flexible Load Program,Active,https://vermontelectric.coop/net-metering,2026-09-26,Primary
ISO-NE,MA,Reading Municipal Light Department,Municipal,Net Metering (fuel-charge credit),Export-Comp,Residential;SmallC&I,Solar+Storage,Default,credit at monthly fuel charge rate only (not full retail) for excess generation exported same billing period,"Credit = exported kWh x that month's fuel charge (variable, published monthly on RMLD Rate Adjustments page); same-hour generation/use not eligible",N/A,N/A,N/A,N/A,"Fuel-charge-only credit (variable monthly rate), not full retail net metering",Yes,Commercial Peak Demand Response Program,Active,https://www.rmld.com/home/pages/solar-choice-frequently-asked-questions,2026-09-26,Primary
ISO-NE,MA,Reading Municipal Light Department,Municipal,Residential & Small Commercial Solar Rebate (<20kW),Storage-Incentive,Residential;SmallC&I,Solar+Storage,Opt-in,upfront $/kW rebate for new solar installations,"$1,200 per kW for eligible new solar systems",<20kW systems,N/A,N/A,N/A,Not applicable,Unclear,Net Metering (fuel-charge credit),Active,https://www.rmld.com/189/Residential-Small-Commercial-Solar-Rebat,2026-09-26,Primary
