rto,state,utility_name,ownership_type,program_name,program_category,customer_segment,eligible_assets,enrollment_basis,incentive_structure,incentive_value_usd,event_limits,tariff_schedule,on_peak_window,peak_offpeak_rates,export_compensation,storage_eligible,stackable_with,program_status,source_url,last_verified,confidence
PJM,IN,Indiana Michigan Power (AEP),IOU,Residential EV Time-of-Use Rate,EV-Rate,Residential,EV/EVSE,Opt-in,TOU rate discount for EV charging + charger rebate,$500 rebate for L2 charger/pre-wire; ~$0.08/kWh off-peak vs ~$0.11/kWh on-peak,Requires separate EV sub-metering,EV TOU Rider,Weekdays 7am-9pm (off-peak nights/weekends),off-peak ~8c/kWh / on-peak ~11c/kWh,,No,Unknown,Active,https://www.in.gov/iurc/files/Indiana-Michigan-Power-Tariffs.pdf,2026-08-08,Medium
MISO,IN,CenterPoint Energy Indiana South (formerly Vectren),IOU,Excess Distributed Generation (Rider EDG),Export-Comp,All,Solar+Storage;Battery,Opt-in,avoided-cost export credit ($/kWh) via "instantaneous netting" at 125% of prior-yr avg wholesale price,,Annual update,Rider EDG (Sheet No. 53),,,avoided cost ~125% of prior-year avg wholesale price,Yes-restricted,Unknown,Active,https://iurc.portal.in.gov/_entity/sharepointdocumentlocation/dc384fad-2fac-eb11-b1ac-001dd801f5ce/bb9c6bba-fd52-45ad-8e64-a444aef13c39?file=45378+Vectren+South+EDG+Compliance+Filing.pdf,2026-08-08,Medium
MISO,IN,CenterPoint Energy Indiana South (formerly Vectren),IOU,Rate RS-CPP / Time-of-Use & Critical Peak Pricing Pilot,CPP-PTR,Residential,GeneralLoad;Battery;Thermostat/AC,Pilot,CPP rate multiplier over TOU on-peak with day-ahead notice,CPP rate = 2x summer on-peak TOU / 8x summer off-peak,Year-round events; max 4 consecutive hrs per event,Rate RS-CPP,Summer on-peak per TOU schedule; CPP overlay day-ahead notified,CPP = 2x on-peak TOU rate; 8x off-peak rate,,Yes-restricted,Unknown,Active,https://www.in.gov/iurc/files/ord_46263_121025.pdf,2026-08-08,High
MISO,IN,CenterPoint Energy Indiana South (formerly Vectren),IOU,Smart Cycle Direct Load Control,DR-DLC,Residential,Thermostat/AC,Opt-in,enrollment bonus + monthly bill credit Mar-Nov,$75 one-time enrollment + $7.50/month (Mar-Nov),Mar-Nov participation,,,,,No,Unknown,Active,https://www.centerpointenergy.com/en-us/residential/save-energy-money/saving-energy/smart-cycle?sa=in,2026-08-08,High
MISO,IN,CenterPoint Energy Indiana South (formerly Vectren),IOU,Aggregated Demand Response Program (via Enel),DR-Curtailment,SmallC&I;LargeC&I,GeneralLoad;Battery;Generator,Opt-in,incentive payment for verified load curtailment during MISO dispatch,,Dispatched by MISO via Enel aggregation,,,,,Yes-restricted,Unknown,Active,https://www.nacleanenergy.com/alternative-energies/centerpoint-energy-enel-launch-program-to-help-southwestern-indiana-businesses-earn-incentives-for-flexible-energy-use,2026-08-08,High
MISO,IN,Wabash Valley Power Alliance,Cooperative,Distributed Generation Purchase (G&T avoided-cost PPA),Export-Comp,SmallC&I;LargeC&I,Solar+Storage;Battery,Opt-in,avoided-cost $/kWh + coincident-peak capacity credit,"2026: $3.45/kW-mo coincident peak capacity; on-peak energy $0.05696/kWh; off-peak energy $0.03978/kWh",Projects >25kW to 5MW; via local co-op interconnection,DG Purchase Power and Sale Agreement,Weekdays 6am-10pm on-peak,on-peak 5.696c/kWh / off-peak 3.978c/kWh + $3.45/kW-mo capacity,avoided-cost PPA (>25kW; <25kW set by local co-op),Yes-restricted,Unknown,Active,https://www.wvpa.com/power-supply-diversity/distributed-generation/,2026-08-08,High
MISO,IN,Hoosier Energy,Cooperative,Cooperative Power Management Program (CPMP),VPP,LargeC&I,GeneralLoad;Battery;Generator,Opt-in,capacity value payment for load flexibility/curtailment,,Launched 2022; incorporates load curtailment and DER access across member co-ops,,,,,Yes-restricted,Unknown,Active,https://www.hoosierenergy.com/news-resources/jackson-county-remc-hoosier-energy-smart-thermostat-pilot-demonstrates-significant-opportunity-for-energy-cost-savings/,2026-08-08,Medium
MISO,IN,Jackson County REMC,Cooperative,Smart Thermostat Demand Response Pilot (with Hoosier Energy/NRECA),DR-BYOT,Residential,Thermostat/AC,Pilot,per-event demand reduction; no published bill credit found,,18-month pilot; 200 members; avg 0.94 kW summer / 1.9 kW winter reduction per home,,,,,No,Unknown,Pilot,https://www.hoosierenergy.com/news-resources/jackson-county-remc-hoosier-energy-smart-thermostat-pilot-demonstrates-significant-opportunity-for-energy-cost-savings/,2026-08-08,Medium
MISO,IN,Richmond Power & Light,Municipal,Net Metering,Export-Comp,Residential;SmallC&I,Solar+Storage,Opt-in,1:1 retail credit up to inverter cap; sell rate ~half retail above cap,~4.5c/kWh for excess (vs ~7.5-8c/kWh retail),Inverter nameplate <=10kW; larger requires IMPA PPA,,,,1:1 net metering to 10kW inverter cap; excess paid at ~half retail (~4.5c/kWh),Yes-restricted,Unknown,Active,https://www.rp-l.com/safety-education/net-metering/,2026-08-08,Medium
Non-RTO,KY,Louisville Gas & Electric,IOU,Net Metering (NMS-2),Export-Comp,Residential;SmallC&I,Solar+Storage,Opt-in,full retail 1:1 credit,,Eligible generator size up to 45 kW (raised from 30kW under SB 100); NMS-2 rates locked through at least 2028 per settlement,NMS-2,,,1:1 full retail net metering up to 45kW,Yes-restricted,Time of Day rates,Active,https://psc.ky.gov/agencies/psc/press/092021/0924_r01.pdf,2026-08-08,High
Non-RTO,KY,Louisville Gas & Electric,IOU,Residential Time of Day - Energy Rate,TOU-Rate,Residential,GeneralLoad;Battery;EV/EVSE,Opt-in,rate discount for off-peak usage,"Off-peak $0.09177/kWh total; On-peak $0.19172/kWh total",,Time of Day Energy Rate,"Seasonal: Apr-Oct weekdays 2-6pm; shoulder seasons 6-10am&6-10pm or 7-11am&7-11pm; winter 6-10am&6-10pm",on-peak 19.172c/kWh / off-peak 9.177c/kWh,,Yes-restricted,Unknown,Active,https://lge-ku.com/residential/billing/time-of-day-rates,2026-08-08,High
Non-RTO,KY,Louisville Gas & Electric,IOU,Residential Time of Day - Demand Rate,Demand-Charge,Residential,GeneralLoad;Battery,Opt-in,reduced energy rate + demand charge,"Energy $0.06292/kWh; Base demand $4.32/kW; Peak demand $9.46/kW",,Time of Day Demand Rate,Same seasonal peak windows as TOD Energy,energy 6.292c/kWh + peak demand $9.46/kW,,Yes,Unknown,Active,https://lge-ku.com/residential/billing/time-of-day-rates,2026-08-08,High
Non-RTO,KY,Louisville Gas & Electric,IOU,Peak Time Rebates,CPP-PTR,Residential;SmallC&I,GeneralLoad;Thermostat/AC;Battery,Opt-in,$/kWh reduction below customer baseline during called events,$1.00/kWh saved during event,Baseline requires 30 days usage history,,,,,No,Unknown,Active,https://lge-ku.com/peak-time-rebates,2026-08-08,High
Non-RTO,KY,Louisville Gas & Electric,IOU,Curtailable Service Rider (CSR-1/CSR-2),DR-Curtailment,LargeC&I,GeneralLoad;Battery;Generator,Opt-in,standby payment for curtailment when called,,Called for unplanned generation outage/derate or Automatic Reserve Sharing invocation; ~110-115 MW forecast by 2032,CSR-1; CSR-2,,,,Yes-restricted,Unknown,Active,https://www.enelnorthamerica.com/solutions/energy-solutions/demand-response/lge-ku-demand-response,2026-08-08,Medium
Non-RTO,KY,Louisville Gas & Electric,IOU,Optimized (Managed) EV Charging,EV-Rate,Residential,EV/EVSE,Opt-in,enrollment rebate + monthly rebate for managed charging,$25 enrollment + $5/month while enrolled,Requires Level 2 charger; managed via onboard vehicle computer during DR events,,,,,No,Unknown,Active,https://www.chargingrewards.com/lge-ku-ev/faq/,2026-08-08,High
Non-RTO,KY,Kentucky Utilities,IOU,Net Metering (NMS-2),Export-Comp,Residential;SmallC&I,Solar+Storage,Opt-in,full retail 1:1 credit,,Eligible generator size up to 45 kW; NMS-2 rates locked through at least 2028 per settlement,NMS-2,,,1:1 full retail net metering up to 45kW,Yes-restricted,Time of Day rates,Active,https://psc.ky.gov/agencies/psc/press/092021/0924_r01.pdf,2026-08-08,High
Non-RTO,KY,Kentucky Utilities,IOU,Residential Time of Day - Energy Rate,TOU-Rate,Residential,GeneralLoad;Battery;EV/EVSE,Opt-in,rate discount for off-peak usage,"Off-peak $0.07614/kWh total; On-peak $0.23870/kWh total",,Time of Day Energy Rate,Same seasonal windows as LG&E TOD,on-peak 23.870c/kWh / off-peak 7.614c/kWh,,Yes-restricted,Unknown,Active,https://lge-ku.com/residential/billing/time-of-day-rates,2026-08-08,High
Non-RTO,KY,Kentucky Utilities,IOU,Peak Time Rebates,CPP-PTR,Residential;SmallC&I,GeneralLoad;Thermostat/AC;Battery,Opt-in,$/kWh reduction below customer baseline during called events,$1.00/kWh saved during event,Baseline requires 30 days usage history,,,,,No,Unknown,Active,https://lge-ku.com/peak-time-rebates,2026-08-08,High
Non-RTO,KY,Kentucky Utilities,IOU,Curtailable Service Rider (CSR-1/CSR-2),DR-Curtailment,LargeC&I,GeneralLoad;Battery;Generator,Opt-in,standby payment for curtailment when called,,Called for unplanned generation outage/derate or Automatic Reserve Sharing invocation,CSR-1; CSR-2,,,,Yes-restricted,Unknown,Active,https://www.enelnorthamerica.com/solutions/energy-solutions/demand-response/lge-ku-demand-response,2026-08-08,Medium
Non-RTO,KY,Kentucky Utilities,IOU,Optimized (Managed) EV Charging,EV-Rate,Residential,EV/EVSE,Opt-in,enrollment rebate + monthly rebate for managed charging,$25 enrollment + $5/month while enrolled,Requires Level 2 charger; managed via onboard vehicle computer during DR events,,,,,No,Unknown,Active,https://www.chargingrewards.com/lge-ku-ev/faq/,2026-08-08,High
PJM,KY,Duke Energy Kentucky,IOU,Net Metering II Rider (NMII) / Avoided Cost Excess Generation Credit,Export-Comp,Residential;SmallC&I,Solar+Storage,Opt-in,avoided-cost per-kWh bill credit,"$0.062924/kWh residential; $0.063255/kWh non-residential (effective 1/1/2025)",Applies to systems not operational by 12/31/2024; NM I grandfathered 25 yrs for earlier systems,Rider Net Metering II (Tariff Sheet No. 84),,,avoided cost ~6.29c/kWh (residential),Yes-restricted,Unknown,Active,https://psc.ky.gov/pscecf/2025-00258/e.rolfes-adkins@duke-energy.com/09172025043306/DEK_R_PSCDR1_091725.pdf,2026-08-08,High
PJM,KY,Duke Energy Kentucky,IOU,Net Metering I (legacy; closed),Export-Comp,Residential;SmallC&I,Solar+Storage,Closed to new,full retail 1:1 credit (grandfathered),,Closed to new as of 1/1/2025; grandfathered for 25 years for pre-2025 systems,Rider Net Metering I,,,1:1 full retail (grandfathered legacy participants only),Yes-restricted,Unknown,Closed to new enrollment,https://www.kyrc.org/news/solar/fighting-for-fair-solar-compensation,2026-08-08,Medium
PJM,KY,Duke Energy Kentucky,IOU,Time-of-Day Rate (Rate DT),TOU-Rate,SmallC&I;LargeC&I,GeneralLoad;Battery,Opt-in,rate discount for off-peak usage,,,Rate DT (Time-of-Day Rate for Service at Distribution Voltage),,,,Yes-restricted,Unknown,Active,https://psc.ky.gov/tariffs/electric/duke%20energy%20kentucky/cancelled%20tariff%20pages/2018/rate%20dt-time-of-day%20rate%20for%20service%20at%20distribution%20voltage/04-14.pdf,2026-08-08,Low
PJM,KY,Kentucky Power (AEP),IOU,Net Metering II (NMS II),Export-Comp,Residential;SmallC&I,Solar+Storage,Opt-in,avoided-cost per-kWh bill credit,$0.09746/kWh (effective Jan 2025),Applies to new systems from 1/1/2025; NM I grandfathered 25 yrs for earlier systems,Tariff NMS II,,,avoided cost ~9.75c/kWh,Yes-restricted,Unknown,Active,https://dailyenergyinsider.com/featured/30331-kentucky-power-considers-path-forward-following-net-metering-order/,2026-08-08,Medium
PJM,KY,Kentucky Power (AEP),IOU,Interruptible/Curtailable Service (Discretionary Interruption),DR-Curtailment,LargeC&I,GeneralLoad;Battery;Generator,Opt-in,PJM day-ahead price-linked credit for curtailment,,min 1 MW curtailable load,,,,,Yes-restricted,Unknown,Active,https://www.piclo.com/organisations/kentucky-power,2026-08-08,Medium
PJM,KY,East Kentucky Power Cooperative,Cooperative,Interruptible Industrial Power Service,DR-Curtailment,LargeC&I,GeneralLoad;Battery;Generator,Opt-in,rate discount/credit for interruptible demand,,"Up to 400 hrs/yr annual interruption; PJM delivery year mandatory test once/yr; ~170 MW/84 customers on interruptible+TOD rates; buy-through available for economic (not reliability) interruptions",Industrial Power Agreement with Interruptible Service,,,,Yes-restricted,Unknown,Active,"https://psc.ky.gov/tariffs/electric/east%20kentucky%20power%20cooperative,%20inc/contracts/Jackson%20Energy%20Cooperative%20Corporation/BlockZ%20Holdings,%20LLC/Green%20Hall/2023-12-01_Industrial%20Power%20Agreement_w_Interruptable%20Service.pdf",2026-08-08,Medium
PJM,KY,East Kentucky Power Cooperative,Cooperative,Net Metering / Distributed Generation (member co-op level),Export-Comp,Residential;SmallC&I,Solar+Storage,Opt-in,avoided-cost credit set per member cooperative,,Rates vary by member distribution cooperative filing (EKPC or co-op individually files with KY PSC),,,,avoided-cost basis (varies by member co-op),Yes-restricted,Unknown,Active,https://psc.ky.gov/agencies/psc/press/092019/0910_r01.pdf,2026-08-08,Low
MISO,KY,Big Rivers Electric,Cooperative,Solar Net Metering (via member co-ops e.g. Kenergy),Export-Comp,Residential;SmallC&I,Solar+Storage,Opt-in,net metering credit; specific $/kWh not published,,Application required prior to interconnection; substation capacity limits apply (first-come first-served),Tariff 46 (Kenergy Interconnection),,,not specified in published materials,Yes-restricted,Unknown,Active,https://www.kenergycorp.com/alternative-energy/,2026-08-08,Low
MISO,KY,Owensboro Municipal Utilities,Municipal,Net Energy Metering for Renewable Generation,Export-Comp,Residential;SmallC&I,Solar+Storage,Opt-in,excess energy credited at OMU's avoided energy cost (FERC Acct 501) applied to next bill,,Facility capacity <=100kW; cumulative cap 1% of OMU all-time single-hour peak load; first-come first-served,,,,avoided cost (FERC Account 501 fuel cost) credit carried to next billing period; forfeited if service discontinued,Yes-restricted,Unknown,Active,https://omu.org/net-metering/,2026-08-08,High
