rto,state,utility_name,ownership_type,program_name,program_category,customer_segment,eligible_assets,enrollment_basis,incentive_structure,incentive_value_usd,event_limits,tariff_schedule,on_peak_window,peak_offpeak_rates,export_compensation,storage_eligible,stackable_with,program_status,source_url,last_verified,confidence
PJM,VA,Virginia Electric & Power Co (Dominion Energy Virginia),IOU,Net Metering (Schedule 1/1G/1S/1T residential generators),Export-Comp,Residential,"Solar+Storage;Battery",Opt-in,1:1 volumetric credit netted against consumption,1:1 kWh credit at customer's applicable rate; excess credits roll month-to-month, paid out at year-end true-up at avoided cost/lesser rate,System capped at 25 kW AC (1 MW for non-residential); standby charge above 15/20kW threshold (see Interconnection row),Terms and Conditions Section XXV,n/a,n/a,"1:1 net metering up to system cap; annual excess credit reimbursed at Rider G-type avoided cost rate",Yes,"Off-Peak Plan; Shared Solar; standby charge interacts above threshold",Active,https://www.dominionenergy.com/virginia/renewable-energy-programs/net-metering,2026-08-08,High
PJM,VA,Virginia Electric & Power Co (Dominion Energy Virginia),IOU,Virginia Shared Solar Program,Export-Comp,"Residential;SmallC&I",Solar+Storage,Opt-in,subscription bill credit per kWh of subscribed share,Bill credit per subscribed kWh; minimum bill applies to non-low-income subscribers (waived for customers <=80% area median income),"200 MW AC original cap; Phase II adds 525 MW (450 MW capped at <=51% low-income subscribers, 75 MW for >51% low-income projects); projects up to 5 MW each",Rider VCS / Schedule SS - Shared Solar,n/a,n/a,Bill credit for subscribed share of community solar facility output (not on-site export),No,"Cannot combine with Net Metering, Peak Time Rebates",Active,https://www.dominionenergy.com/virginia/renewable-energy-programs/shared-solar-program,2026-08-08,High
PJM,VA,Virginia Electric & Power Co (Dominion Energy Virginia),IOU,Non-Residential Curtailment Program,DR-Curtailment,"SmallC&I;LargeC&I",GeneralLoad,Opt-in,monthly incentive payment per Load Reduction Plan,Not published (customized per facility Load Reduction Plan),Utility-called events; terms set per customer Load Reduction Plan,Not a standard rate schedule,Utility-called peak periods,n/a,Not applicable,Unclear,Unknown,Active,https://www.dominionenergy.com/virginia/save-energy/targeted-sector-programs,2026-08-08,Medium
PJM,VA,Appalachian Power Co (AEP - Virginia),IOU,Residential Service - Smart Time of Use Plan,TOU-Rate,Residential,"GeneralLoad;Battery;EV/EVSE",Opt-in,rate design (3-tier TOU incl. critical peak),"Critical on-peak 17.5c/kWh (Dec-Feb & Jun-Sep); on-peak 10.672c; off-peak 5.083c per kWh; Basic charge $7.96/mo",30-day notice to discontinue; 12-month lockout from re-enrolling on any TOU rate after opt-out,Residential Service - Smart TOU,"Critical: 7-10am Dec-Feb & 4-7pm Jun-Sep; On-peak: 7am-8pm Mon-Fri (non-critical hours)",critical 17.5c / on-peak 10.67c / off-peak 5.08c per kWh,Net metering per standard VA terms; TOU not permitted concurrently with net metering per company FAQ,Yes-restricted,"Not stackable with Net Metering (per company FAQ)",Active,https://www.appalachianpower.com/company/about/rates/va/rate-plans,2026-08-08,High
PJM,VA,Appalachian Power Co (AEP - Virginia),IOU,Residential Service - Smart Demand Plan,TOU-Rate,Residential,"GeneralLoad;Battery;EV/EVSE",Opt-in,rate design (TOU + demand charge),"On-peak demand $7.96/kW (Jun-Sep & Dec-Feb); on-peak energy 7.028c/kWh; off-peak energy 3.358c/kWh; Basic charge $7.96/mo",30-day notice to discontinue; 12-month lockout from any TOU rate after opt-out,Residential Service - Smart Demand,"7am-8pm Mon-Fri (energy); demand charge applies Jun-Sep & Dec-Feb only",on-peak 7.03c + demand chg / off-peak 3.36c per kWh,Net metering per standard VA terms,Yes-restricted,"Not stackable with Net Metering",Active,https://www.appalachianpower.com/company/about/rates/va/rate-plans,2026-08-08,High
PJM,VA,Appalachian Power Co (AEP - Virginia),IOU,Off-Peak EV Charging Rate (Tariff RS-PEV),EV-Rate,Residential,EV/EVSE,Opt-in,rate discount for off-peak sub-metered EV charging,"~20% discount off-peak (~13.0c/kWh off-peak vs 16.4c standard); on-peak surcharge +6.7c/kWh",Requires AMI meter + dedicated EV sub-meter installed by utility at no charge,Tariff RS-PEV,"On-peak: 6am-8pm Mon-Fri; Off-peak: 8pm-6am Mon-Fri + all weekends/holidays",off-peak ~13.0c / on-peak standard+6.7c surcharge per kWh,Not compatible with net metering (per company FAQ - TOU without demand charge not permitted concurrent w/ NM),No,"Not stackable with Net Metering",Active,https://www.appalachianpower.com/clean-energy/electric-cars/virginia-off-peak,2026-08-08,High
PJM,VA,Appalachian Power Co (AEP - Virginia),IOU,Net Metering (Virginia),Export-Comp,"Residential;SmallC&I;LargeC&I",Solar+Storage,Opt-in,1:1 volumetric credit; annual bank true-up at avoided cost,"1:1 credit at retail rate during period; excess annual banked kWh purchased at avoided cost (~3.5c/kWh 2019) or rolled at customer election",Residential cap 25 kW; system sizing must not exceed annual usage to retain rollover eligibility,Net Metering Terms and Conditions,n/a,n/a,"1:1 net metering with annual true-up; optional PPA election for excess at avoided cost",Yes,"Not stackable with Smart TOU/Smart Demand/Off-Peak EV rate",Active,https://www.appalachianpower.com/lib/docs/business/builders/NetMeteringWithAppalachianPowerInVirginia.pdf,2026-08-08,High
PJM,VA,Appalachian Power Co (AEP - Virginia),IOU,Virginia Shared Solar Program (APCo),Export-Comp,"Residential;SmallC&I",Solar+Storage,Opt-in,subscription bill credit per kWh of subscribed share,Bill credit per subscribed kWh; minimum bill applies,"50 MW initial program (2025, oversubscribed); +50 MW by 7/1/2026 and +50 MW by 1/1/2028 under SB255/HB809",Rider/Schedule Shared Solar (APCo),n/a,n/a,Bill credit for subscribed share of off-site community solar facility,No,"Cannot combine with Net Metering",Active,https://cardinalnews.org/2024/02/12/a-shared-solar-program-for-appalachian-power-customers-is-one-step-closer-to-reality/,2026-08-08,Medium
PJM,WV,Appalachian Power Co (AEP - West Virginia),IOU,Off-Peak EV Charging Rate (Tariff RS-PEV WV),EV-Rate,Residential,EV/EVSE,Opt-in,rate discount for off-peak sub-metered EV charging,"~25% discount off-peak (~12.9c/kWh off-peak vs 17.6c standard); on-peak surcharge +5.11c/kWh",Requires AMI meter + dedicated EV sub-meter installed by utility at no charge,Tariff RS-PEV (WV),"On-peak: 6am-8pm Mon-Fri; Off-peak: 8pm-6am Mon-Fri + all weekends/holidays",off-peak ~12.9c / on-peak standard+5.11c surcharge per kWh,Not compatible with net metering per company FAQ,No,"Not stackable with Net Metering",Active,https://www.appalachianpower.com/clean-energy/electric-cars/wv-off-peak,2026-08-08,High
PJM,WV,Appalachian Power Co (AEP - West Virginia),IOU,Net Metering (West Virginia),Export-Comp,"Residential;SmallC&I;LargeC&I",Solar+Storage,Opt-in,"volumetric export credit at fixed rate (post-2025 PSC reform, replacing 1:1)","New enrollees after grandfathering window: ~12.4 cents/kWh for exported generation (67-75% of full retail rate); legacy 1:1 credit preserved for grandfathered customers","Residential cap 25 kW, commercial 500 kW, industrial 2000 kW; aggregate program capped at 3% of system peak load (0.5% reserved for residential)",WV Net Metering Tariff (per 2025 PSC Order),n/a,n/a,"1:1 for grandfathered participants; ~12.4c/kWh fixed export rate for new participants post-reform",Yes,Unknown,Active,https://westvirginiawatch.com/2025/09/02/public-service-commission-denies-bulk-of-aep-rate-increase-request-for-wv-customers/,2026-08-08,Medium
PJM,WV,Wheeling Power Co (AEP - West Virginia),IOU,Net Metering (West Virginia - Wheeling Power),Export-Comp,"Residential;SmallC&I;LargeC&I",Solar+Storage,Opt-in,"volumetric export credit at fixed rate (post-2025 PSC reform, replacing 1:1)","Same PSC Case No. as Appalachian Power WV: new enrollees after grandfathering get ~12.4 cents/kWh (67-75% of retail); legacy 1:1 preserved for grandfathered customers","Same tariff/case as Appalachian Power WV (joint base-rate/net-metering case)",WV Net Metering Tariff (per 2025 PSC Order, joint APCo/WPCo case),n/a,n/a,"1:1 for grandfathered participants; ~12.4c/kWh fixed export rate for new participants",Yes,Unknown,Active,https://www.newsandsentinel.com/news/business/2025/08/psc-approves-appalachian-power-wheeling-power-rate-increase-that-doesnt-burden-customers/,2026-08-08,Medium
PJM,WV,Monongahela Power Co (FirstEnergy - West Virginia),IOU,Net Energy Metering (West Virginia),Export-Comp,"Residential;SmallC&I;LargeC&I",Solar+Storage,Opt-in,volumetric export credit; new-customer rate below full retail per 2024 settlement,"New NEM customers on/after 1/1/2025: 9.34c/kWh (residential/schools/churches/general svc), 9.15c/kWh (large general svc), 8.91c/kWh (large power/alternative generation); rates fixed 2025-2026, renegotiated in 2026 ENEC case. Existing customers grandfathered at full retail offset for 25 years.",Excess credited to energy portion of bill only (not fixed/demand charges); indefinite rollover for legacy customers,WV Net Energy Metering Rider (per PSC settlement Case 2024),n/a,n/a,"Legacy: 1:1 full retail credit for 25 yrs; New (post 1/1/2025): ~9.15-9.34c/kWh fixed credit rate",Yes,Unknown,Active,https://www.dominionpost.com/2024/03/27/psc-approves-reduced-mon-power-potomac-edison-base-rate-hike-compromise-net-metering-credit-achieved-in-settlements/,2026-08-08,High
PJM,WV,Potomac Edison Co (FirstEnergy - West Virginia),IOU,Net Energy Metering (West Virginia - Potomac Edison),Export-Comp,"Residential;SmallC&I;LargeC&I",Solar+Storage,Opt-in,volumetric export credit; new-customer rate below full retail per 2024 settlement,"New NEM customers on/after 1/1/2025: 9.34c/kWh (residential/schools/churches/general svc), 9.15c/kWh (large general svc), 8.91c/kWh (large power/alternative generation); existing customers grandfathered at full retail offset for 25 years.",Excess credited to energy portion of bill only; indefinite rollover for legacy customers,WV Net Energy Metering Rider (per PSC settlement Case 2024),n/a,n/a,"Legacy: 1:1 full retail credit for 25 yrs; New (post 1/1/2025): ~9.15-9.34c/kWh fixed credit rate",Yes,Unknown,Active,https://www.dominionpost.com/2024/03/27/psc-approves-reduced-mon-power-potomac-edison-base-rate-hike-compromise-net-metering-credit-achieved-in-settlements/,2026-08-08,High
PJM,MD,Potomac Edison Co (FirstEnergy - Maryland),IOU,Residential Time-of-Use Pricing,TOU-Rate,Residential,"GeneralLoad;Battery;EV/EVSE",Opt-in,rate design (2-period TOU, seasonal),"Summer on-peak $0.13824/kWh / off-peak $0.07824/kWh; Non-summer on-peak ~$0.128-0.132/kWh / off-peak ~$0.068-0.072/kWh (electric supply charge only); plus TOU distribution charge on-peak $0.02787 / off-peak $0.01787/kWh; fixed distribution $6.00/mo",Cannot combine with EV Driven EV TOU rider; 12-billing-cycle lockout after opt-out,Residential TOU Rate (Potomac Edison MD),"On-peak 4-9pm daily (EDT) / 3-8pm (EST) year-round; weekends off-peak year-round",summer on 13.8c/off 7.8c; non-summer on ~13.0c/off ~7.0c per kWh (supply only),"Net-metered customers get quad-register meter; banked kWh tracked separately by on/off-peak; one-time true-up or on-peak-first application option at enrollment",Yes,"Not stackable with EV Driven EV TOU rate",Active,https://www.firstenergycorp.com/help/md-time-of-use-pricing.html,2026-08-08,High
PJM,MD,Potomac Edison Co (FirstEnergy - Maryland),IOU,EV Driven - EV Time-of-Use Rate,EV-Rate,Residential,EV/EVSE,Opt-in,rate discount/surcharge vs standard supply charge,"$0.02/kWh discount off Electric Supply Charge for off-peak EV charging; $0.02/kWh surcharge on-peak",No enrollment cap (uncapped since 2023 relaunch, replacing 500-customer EV Credit Rider pilot),EV Driven / EV TOU Rider (Potomac Edison MD),"On-peak: Mon-Fri 6am-11pm excluding holidays; Off-peak: all other hours",off-peak supply -2c/kWh vs standard; on-peak supply +2c/kWh vs standard,Not applicable (EV-specific rider, not full net metering rate),No,"Not stackable with Residential TOU rate",Active,https://www.firstenergycorp.com/newsroom/news_articles/potomac-edison-incentivizes-electric-vehicle-charging-during-off.html,2026-08-08,High
PJM,VA,Northern Virginia Electric Cooperative (NOVEC),Cooperative,EV-1 Electric Vehicle Rate,EV-Rate,Residential,EV/EVSE,Opt-in,rate design (2-period TOU applied to whole-home usage),"On-peak (6:01am-10:59pm) $0.11005/kWh vs standard $0.09731/kWh; Off-peak (11pm-6am) $0.05631/kWh",Requires proof of EV ownership/lease; applies to all household usage not just EV charging,Schedule R-1-EV,Daily 6:01am-10:59pm (on-peak); 11pm-6am (off-peak),on 11.0c / off 5.6c per kWh (vs standard flat 9.7c),Not applicable (net metering handled under separate rider),Unclear,Unknown,Active,https://www.novec.com/About_NOVEC/EV-1-NOVEC-s-Electric-Vehicle-Rate.cfm,2026-08-08,High
PJM,VA,Northern Virginia Electric Cooperative (NOVEC),Cooperative,Net Metering,Export-Comp,"Residential;SmallC&I",Solar+Storage,Opt-in,volumetric credit against consumption (program active since 2003),Not published in detail on public page,Per VA co-op net metering regulations (system capped at annual usage or applicable kW/aggregate cap),Net Metering Agreement (NOVEC),n/a,n/a,Net metering credit per VA SCC co-op regulations (exact rate/true-up terms not published on public page),Unclear,Unknown,Active,https://www.novec.com/Environment/Renewable-Generation.cfm,2026-08-08,Low
PJM,VA,Northern Virginia Electric Cooperative (NOVEC),Cooperative,Load Management Program (AC/Water Heater Cycling),DR-DLC,Residential,"Thermostat/AC;ElectricWaterHeater",Opt-in,in-kind service benefit (free repair/service) in exchange for load control,No direct cash incentive; free same-day water heater part replacement (value up to $425) and AC service evaluation,"AC compressor cycled 10 min per half-hour; water heater cycled up to ~2 hrs; load control performed year-round (all 12 months) since Oct 2019, not just seasonal peak days",Not a rate schedule - DSM program,"Utility-determined peak periods, year-round",n/a,Not applicable,No,Unknown,Active,https://www.novec.com/Save/LoadManagementProgram.cfm,2026-08-08,High
PJM,VA,Rappahannock Electric Cooperative,Cooperative,Schedule A-1-TOU Time of Use Service,TOU-Rate,Residential,"GeneralLoad;Battery;EV/EVSE",Opt-in,rate design (seasonal 2-period TOU),"On-peak Jun-Sep $0.34476/kWh; On-peak Oct-May $0.17273/kWh; Off-peak (all months) $0.03827/kWh; access charge $16.50/mo (single-phase)",Net Metering customers NOT eligible for this rate; min. 1-year contract term,Schedule A-1-TOU,"Summer (Jun-Sep): weekdays 3-7pm; Non-summer (Oct-May): weekdays 6-9am & 5-8pm",summer on 34.5c/off 3.8c; non-summer on 17.3c/off 3.8c per kWh,Not compatible with Net Metering per tariff applicability clause,No,"Not stackable with Net Metering",Active,https://myrec.coop/sites/default/files/documents/Electric%20Rates/Residential%20A-1-TOU%20Rate.pdf,2026-08-08,High
PJM,VA,Rappahannock Electric Cooperative,Cooperative,Net Energy Metering Rider,Export-Comp,"Residential;SmallC&I;LargeC&I",Solar+Storage,Opt-in,1:1 volumetric credit; optional PPA buyout of excess at avoided cost,"1:1 kWh credit/bank rolled monthly; optional PPA after 12 months purchases excess banked kWh at REC avoided wholesale cost (~30-40% of retail rate), reduces bank to zero",Residential cap 20 kW AC; Non-residential cap 1,000 kW AC; system may not be sized to produce more than 100% of trailing 12-month usage; aggregate NEM capacity limited by rate class (Residential ~5.4% of REC peak load available as of Aug 2026),Net Energy Metering Rider (2023),n/a,n/a,"1:1 net metering with indefinite monthly rollover; optional PPA at avoided cost (~30-40% of retail) after 12 months",Yes,"Not stackable with Schedule A-1-TOU",Active,https://www.myrec.coop/net-metering,2026-08-08,High
PJM,VA,Shenandoah Valley Electric Cooperative,Cooperative,Residential Net Metering,Export-Comp,Residential,Solar+Storage,Opt-in,1:1 volumetric credit netted against consumption,Not published in detail on public page (credit mechanics per VA SCC Order Adopting Regulations),"Cap: lesser of 20 kW AC (installed on/after 7/1/2015) or expected annual consumption based on trailing 12-month billing history; liability insurance required ($100k for <=10kW, $300k for >10kW)",Net Metering (SVEC Terms per SCC Order),n/a,n/a,1:1 net metering netted against consumption per VA SCC net metering regulations,Yes,"Renewable Energy Option Rider R; Community Solar",Active,https://www.svec.coop/energy-solutions/solar-net-metering/residential-net-metering/,2026-08-08,Medium
PJM,VA,Shenandoah Valley Electric Cooperative,Cooperative,Beat the Peak,DR-Curtailment,"Residential;SmallC&I",GeneralLoad,Opt-in,voluntary peak-alert conservation (no direct cash incentive found),Not published (member conservation appeal, no confirmed bill credit),Utility-issued peak alerts asking members to voluntarily reduce usage,Not a rate schedule - member alert program,Utility-determined peak periods,n/a,Not applicable,No,Unknown,Active,https://www.svec.coop/energy-solutions/beat-the-peak/,2026-08-08,Low
PJM,VA,BARC Electric Cooperative,Cooperative,Net Energy Metering Rider (Schedule NEM-10),Export-Comp,"Residential;SmallC&I;LargeC&I",Solar+Storage,Opt-in,1:1 volumetric credit against consumption; PPA available for excess,1:1 credit for net consumption; Power Purchase Agreement available for excess generation buyout (terms not published),"Residential cap 4% of system peak (2,754.6 kW total, ~519 kW available as of May 2026); Nonresidential cap 1% (550.9 kW available); Nonprofit/non-jurisdictional cap 2% (48.3 kW available)",Schedule NEM-10,n/a,n/a,1:1 net metering with PPA option for excess generation,Yes,"Community Solar; Thermostat Program",Active,https://barcelectric.com/net-metering/,2026-08-08,High
PJM,VA,BARC Electric Cooperative,Cooperative,Thermostat Program,DR-BYOT,Residential,Thermostat/AC,Opt-in,Not published (smart thermostat DR enrollment),Not published,Not published,Not a rate schedule - DSM program,Utility-determined peak periods,n/a,Not applicable,No,Unknown,Active,https://barcelectric.com/thermostat/,2026-08-08,Low
PJM,VA,Central Virginia Electric Cooperative,Cooperative,Net Energy Metering (Schedule NEM-10),Export-Comp,"Residential;SmallC&I;LargeC&I",Solar+Storage,Opt-in,1:1 volumetric credit against consumption; monthly rollover,"1:1 credit for net consumption; no application fee, $50 inspection fee; insurance required ($100k <=10kW, $300k >10-20kW residential)","Residential max 20 kW, nonresidential max 1 MW; aggregate NEM-10 program cap: Residential 11,425 kW (35% remaining as of 4/15/2025), Commercial 2,856 kW (75.4% remaining), Nonprofit/non-jurisdictional 5,712 kW (65% remaining)",Schedule NEM-10,n/a,n/a,1:1 net metering with monthly rollover of excess generation credits,Yes,"Solar Share; Rider R renewable energy certificates",Active,https://www.mycvec.com/save-energy-money/net-metering/,2026-08-08,High
PJM,VA,Central Virginia Electric Cooperative,Cooperative,Solar Share (Community Solar),Export-Comp,"Residential;SmallC&I",Solar+Storage,Opt-in,subscription-based bill credit for community solar output,Not published in detail on public page (see Solar Tariff Approval order),Governed by CVEC Community Solar Order,Solar Share Tariff (per SCC-approved Community Solar Order),n/a,n/a,Bill credit for subscribed share of off-site community solar facility output,No,"Net Energy Metering (not required to combine)",Active,https://www.mycvec.com/wp-content/uploads/CVEC_Community_Solar_Order-c_Final.pdf,2026-08-08,Medium
PJM,VA,Danville Utilities (City of Danville - Division of Power & Light),Municipal,Net Metering,Export-Comp,"Residential;SmallC&I;LargeC&I",Solar+Storage,Opt-in,1:1 volumetric credit netted monthly; excess rolls to next month,1:1 credit; excess generation at month end carried forward (terms not published in detail),"Interconnection notice required >=30 days prior for systems <=25kW, >=60 days prior for systems >25kW",Net Metering Policy (Danville Utilities),n/a,n/a,1:1 net metering with monthly rollover,Yes,Unknown,Active,https://www.cleanenergyauthority.com/solar-rebates-and-incentives/virginia/city-danville-net-metering,2026-08-08,Medium
PJM,VA,Harrisonburg Electric Commission,Municipal,Net Metering,Export-Comp,"Residential;SmallC&I",Solar+Storage,Opt-in,1:1 credit up to 100% of annual usage; avoided-cost credit above 100% up to 200%,1:1 credit at full retail rate for generation <=100% of annual usage; excess generation between 100-200% of annual usage credited at HEC's avoided cost of wholesale power,System may be sized up to 200% of annual usage (only first 100% gets full retail credit),Net Metering Agreement (HEC),n/a,n/a,"1:1 retail credit up to 100% of annual usage; avoided-cost credit for 100-200% of annual usage; Dominion net metering rules do not apply in Harrisonburg",Yes,Unknown,Active,https://www.harrisonburgelectric.com/all-ways-to-go-green/net-metering/,2026-08-08,High
PJM,VA,Manassas City Electric (City of Manassas Utilities),Municipal,Net Metering (Renewable Energy) Policy,Export-Comp,"Residential;SmallC&I",Solar+Storage,Opt-in,volumetric credit per City Utility Commission Net Metering Policy (adopted 2015),Not published in detail (policy references definitions/conditions of interconnection; exact credit rate not published on public page),Governed by City of Manassas Net Metering Agreement and Utility Commission policy (adopted 2015),Net Metering Policy (2015),n/a,n/a,Net metering credit per City policy (rate/true-up terms not published),Unclear,Unknown,Active,https://www.manassasva.gov/electric_water___sewer/net_metering_(renewable_energy).php,2026-08-08,Low
