rto,state,utility_name,ownership_type,program_name,program_category,customer_segment,eligible_assets,enrollment_basis,incentive_structure,incentive_value_usd,event_limits,tariff_schedule,on_peak_window,peak_offpeak_rates,export_compensation,storage_eligible,stackable_with,program_status,source_url,last_verified,confidence
PJM-market,multi,PJM Interconnection,RTO,Secondary Reserve (30-Minute Reserve),Wholesale-Market,All,Battery;Generator;GeneralLoad,Opt-in,$/MWh payment for reserve capacity deliverable within 30 minutes,Not independently confirmed for 2026; published via PJM Data Miner 2 Day-Ahead Ancillary Service LMPs feed,30-minute response requirement,OATT Schedule 1,,,,Yes,Synchronized Reserve;Non-Synchronized Reserve,Active,https://www.pjm.com/-/media/DotCom/etools/markets-gateway/synchronized-reserve-deployment-and-reserve-price-formation-faq.pdf,2026-08-08,Low
PJM-market,multi,PJM Interconnection,RTO,Regulation Market - RegA Signal,Wholesale-Market,All,Battery;Generator,Opt-in,Capability payment equals Cleared MW times RMCCP times Performance Score; Performance payment equals Cleared MW times Mileage Ratio times RMPCP times Performance Score; plus a Lost Opportunity Cost payment; RegA is the slower steady signal historically used by thermal generation,2023 average Regulation Market Clearing Price (RMCP) was approximately $21.08/MW; RegA generally clears at a lower dollar-per-effective-MW rate than RegD,Continuous 5-minute AGC dispatch signal; performance scored every 5 minutes on precision delay and correlation; RegA/RegD dual-signal design is being replaced by a single unified signal starting October 2025 with a full Regulation-Up/Regulation-Down split by October 2026,OATT Schedule 1; Manual 28; Manual 12,,,,Yes,Synchronized Reserve;Capacity Performance;Energy Arbitrage,Active,https://modoenergy.com/research/en/pjm-regulation-payments-explainer-ancillary-services-how-to-guide-battery-energy-storage-revenues,2026-08-08,Medium
PJM-market,multi,PJM Interconnection,RTO,Regulation Market - RegD Signal,Wholesale-Market,All,Battery,Opt-in,Performance payment equals Cleared MW times Mileage Ratio times RMPCP times Performance Score; Capability payment equals Cleared MW times RMCCP times Performance Score where RMCCP equals RMCP minus RMPCP; plus Lost Opportunity Cost equals Estimated Missed Energy Revenue times Performance Score,RegD has historically driven over 80% of PJM battery revenue; in Q1 2025 97% of cleared RegD MW had $0 effective-cost self-scheduled bids and batteries scored 91-100% performance in 92% of operating hours; RegD's mileage-based rate per effective MW has been more than double RegA's in some months,Continuous 5-minute fast-following signal optimized for batteries; the Marginal Benefit Factor used to clear the market versus the Mileage Ratio used to pay for it creates a payment premium the PJM Market Monitor argues overstates RegD's system value; a single unified signal replaces RegA/RegD starting October 2025 with a Reg-Up/Reg-Down split by October 2026,OATT Schedule 1; Manual 28 Regulation Redesign sections,,,,Yes,Synchronized Reserve;Capacity Performance;Energy Arbitrage,Active,https://modoenergy.com/research/en/pjm-regulation-payments-explainer-ancillary-services-how-to-guide-battery-energy-storage-revenues,2026-08-08,High
PJM-market,multi,PJM Interconnection,RTO,Day-Ahead and Real-Time Energy Arbitrage,Wholesale-Market,All,Battery;Solar+Storage,Opt-in,Value captured from charging during low-LMP hours and discharging during high-LMP hours measured as the daily top-4-hour minus bottom-4-hour (TB4) spread net of round-trip efficiency losses,PJM-wide average TB4 spread rose from about $46699/MW-yr in 2024 to about $69375/MW-yr in 2025 (a 49% year-over-year increase); highest spreads concentrated in Northern Virginia and Eastern Maryland (Dominion BGE PEPCO zones); lowest spreads in New Jersey zones (PSEG JCPL) due to export constraints,Captured through day-ahead and real-time LMP differentials; no PJM-imposed cap on participation; subject to nodal congestion and export limits,OATT Schedule 1 (Energy Market),,,,Yes,Regulation;Capacity Performance;Synchronized Reserve,Active,https://modoenergy.com/research/en/pjm-fast-lane-major-players-battery-storage-bess-buildout-duration-spreads-arbitrage,2026-08-08,Medium
PJM-market,multi,PJM Interconnection,RTO,FERC Order 2222 Distributed Energy Resource Aggregation,VPP,All,Battery;Solar+Storage;GeneralLoad;EV/EVSE;Any,Opt-in,DER aggregations bid into energy capacity and ancillary markets as a single resource under a no-commitment aggregation model administered through Curtailment Service Providers/Market Participants,Same clearing prices as the underlying wholesale capacity energy and ancillary markets apportioned across the DERs in the aggregation,Minimum aggregation size as small as 100 kW (0.1 MW); DER aggregations under 10 MW participating only in the energy market are exempt from telemetry requirements; a 167 MW cap applies to multi-nodal aggregations; dual participation rules prevent the same DER capability from being counted in both a retail program and a wholesale aggregation simultaneously,OATT (Docket ER22-962); PJM compliance filing effective per FERC's July 25 2024 order,,,,Yes,Unknown,Active,https://www.pjm.com/pjmfiles/directory/etariff/FercDockets/6522/20220201-er22-962-000.pdf,2026-08-08,Medium
PJM-market,multi,PJM Interconnection,RTO,Price Responsive Demand (PRD),DR-Curtailment,All,GeneralLoad;Battery,Opt-in,Load that automatically and verifiably responds to real-time LMP signals is treated as a capacity resource in RPM reducing net peak load forecasts and load's capacity obligation,Reflected as a reduction in the Load Serving Entity's forecasted peak demand and capacity obligation rather than a direct per-MW payment to the end customer,Requires real-time telemetry and metering to demonstrate price-responsive load reduction correlated with LMP; participant must register a PRD Plan with PJM,OATT Attachment K-Appendix Section 6; Manual 11 Section 12,,,,Yes-restricted,Economic Load Response,Active,https://www.pjm.com/-/media/DotCom/documents/manuals/m11.pdf,2026-08-08,Medium
MISO-market,multi,Midcontinent ISO,RTO,Demand Response Resource Type I (DRR-I),DR-Curtailment,All,GeneralLoad;Generator,Opt-in,Economic and emergency energy-market-only participation; paid at LMP for cleared demand reduction; not eligible for ancillary services,Paid at real-time or day-ahead LMP for cleared MW reduction,Minimum size 1 MW (FERC found this non-compliant with Order 2222's 0.1 MW DER aggregation minimum); can only participate in the energy market and is not eligible for ancillary services,MISO Tariff Module E; BPM-002/BPM-026,,,,Yes,Unknown,Active,https://cpowerenergy.com/wp-content/uploads/2022/12/MISO-BPM-026-Business-Practices-for-DR.pdf,2026-08-08,Medium
MISO-market,multi,Midcontinent ISO,RTO,Demand Response Resource Type II (DRR-II),DR-BYOD,All,GeneralLoad;Generator;Battery,Opt-in,Dispatchable like a generator; eligible for the energy market plus most ancillary services including Regulating Reserve Spinning Reserve and Supplemental Reserve,Paid at LMP for energy plus applicable ancillary service clearing prices,Must be telemetered and follow MISO dispatch instructions like a generation resource; behind-the-meter generation is a common DRR-II example,MISO Tariff Module E; BPM-002,,,,Yes,Unknown,Active,https://cdn.misoenergy.org/20240510%20Demand%20Response%20101%20Workshop%20Presentation632828.pdf,2026-08-08,Medium
MISO-market,multi,Midcontinent ISO,RTO,Load Modifying Resource (LMR) - Planning Resource Auction Participation,Wholesale-Market,All,GeneralLoad;Generator;Battery,Opt-in,Capacity accreditation credited toward a Load Serving Entity's Planning Reserve Margin Requirement in the PRA; historically split into LMR-DR (demand reduction) and LMR-BTMG (behind-the-meter generation) sub-types with UCAP value based on nameplate/historical performance,Legacy accreditation approached near-full nameplate credit; under the new DLOL (Direct Loss-of-Load) availability-based accreditation methodology indicative results for PY2025/2026 showed accreditation factors well below legacy nameplate-based values for many LMRs materially cutting their effective PRA capacity revenue,DLOL-based accreditation approved by FERC as part of MISO's Resource Availability and Need (RAN) initiative; indicative informational DLOL accreditation published starting PY2025/2026 PRA with full binding implementation targeted for PY2028/2029; ties accreditation to real-time historical availability during the tightest hours rather than nameplate capacity,MISO Tariff Module E-1; Schedule 53 (LMR),,,,Yes-restricted,Unknown,Active,https://cdn.misoenergy.org/Indicative%20DLOL%20Results%20PY%202025-2026667100.pdf,2026-08-08,High
MISO-market,multi,Midcontinent ISO,RTO,Emergency Demand Response (EDR),DR-Curtailment,All,GeneralLoad;Generator,Opt-in,On-site generation or controllable load responds to EDR Dispatch Instructions during declared Emergencies only; compensated per Schedule 30,No fixed $/MW-day payment identified; compensation tied to Emergency dispatch under Schedule 30,Only dispatched during MISO-declared Emergencies; MISO is eliminating the EDR program as part of its broader LMR/DR reform package that folds EDR into a revised LMR/DRR framework,MISO Tariff Schedule 30; Module E-1,,,,Yes,Unknown,Proposed/pending,https://www.misoenergy.org/stakeholder-engagement/issue-tracking/update-to-demand-response-deployment-tools/,2026-08-08,Medium
MISO-market,multi,Midcontinent ISO,RTO,2025/2026 Planning Resource Auction Results,Wholesale-Market,All,Any,Opt-in,$/MW-day seasonal capacity clearing price set at auction under the new Reliability-Based Demand Curve (RBDC),Annualized clearing price approximately $217/MW-day (roughly 10x PY2024/25's approximately $21/MW-day); Summer 2025 seasonal price reached $666.50/MW-day the highest-reliability-risk season,First Planning Year under MISO's seasonal PRA construct (Summer/Fall/Winter/Spring) and the RBDC continuous demand curve,MISO Tariff Module E-1,,,,Yes,Unknown,Active,https://www.rtoinsider.com/104023-miso-summer-capacity-prices-2025-26-auction/,2026-08-08,Medium
MISO-market,multi,Midcontinent ISO,RTO,2026/2027 Planning Resource Auction Results - North/Central (LRZ 1-7),Wholesale-Market,All,Any,Opt-in,$/MW-day seasonal capacity clearing price set at auction under the RBDC,$126/MW-day annualized for North/Central (LRZ 1-7) down 42% year over year; a 4-hour battery's capacity revenue fell from approximately $75/kW-yr in 2025/26 to approximately $44/kW-yr in 2026/27 with Summer alone contributing about $37/kW-yr; seasonal breakdown Fall $34/MW-day Winter $36/MW-day Spring $8/MW-day,Delivery period June 1 2026 to May 31 2027; second year under the RBDC; duration beyond 4 hours adds no incremental capacity accreditation in MISO,MISO Tariff Module E-1,,,,Yes,Unknown,Active,https://modoenergy.com/research/en/miso-2026-27-capacity-prices-results,2026-08-08,High
MISO-market,multi,Midcontinent ISO,RTO,2026/2027 Planning Resource Auction Results - South (LRZ 8 and 10),Wholesale-Market,All,Any,Opt-in,$/MW-day seasonal capacity clearing price set at auction under the RBDC,$116/MW-day annualized for the South sub-region (LRZ 8 and 10) due to transfer constraints limiting import capability from MISO North,Delivery period June 1 2026 to May 31 2027,MISO Tariff Module E-1,,,,Yes,Unknown,Active,https://modoenergy.com/research/en/miso-2026-27-capacity-prices-results,2026-08-08,High
MISO-market,multi,Midcontinent ISO,RTO,2026/2027 Planning Resource Auction Results - LRZ 9 (Louisiana),Wholesale-Market,All,Any,Opt-in,$/MW-day seasonal capacity clearing price set at auction under the RBDC,$123/MW-day annualized for LRZ 9,Delivery period June 1 2026 to May 31 2027,MISO Tariff Module E-1,,,,Yes,Unknown,Active,https://modoenergy.com/research/en/miso-2026-27-capacity-prices-results,2026-08-08,High
MISO-market,multi,Midcontinent ISO,RTO,Regulating Reserve (Regulation) Market,Wholesale-Market,All,Battery;Generator,Opt-in,$/MWh clearing price paid to resources providing AGC-following regulation capacity,Day-ahead Regulation clearing price averaged $17.34/MWh in 2025 up 59% from $10.91/MWh in 2023,Continuous AGC-following signal; battery performance scored on tracking accuracy similar to PJM's regulation product,MISO Tariff Module E; Schedule 3,,,,Yes,Spinning Reserve;Energy Arbitrage;Planning Resource Auction,Active,https://modoenergy.com/research/en/miso-ancillary-services-bess-regulation-,2026-08-08,Medium
MISO-market,multi,Midcontinent ISO,RTO,Spinning Reserve,Wholesale-Market,All,Battery;Generator,Opt-in,$/MWh clearing price for synchronized 10-minute contingency reserve,Day-ahead Spinning Reserve averaged $4.32/MWh in 2025,10-minute contingency reserve; resource must be synchronized to the grid,MISO Tariff Module E; Schedule 3,,,,Yes,Regulating Reserve;Supplemental Reserve,Active,https://modoenergy.com/research/en/miso-ancillary-services-bess-regulation-,2026-08-08,Medium
MISO-market,multi,Midcontinent ISO,RTO,Supplemental Reserve,Wholesale-Market,All,Battery;Generator,Opt-in,$/MWh clearing price for non-synchronized 10-minute reserve,Day-ahead Supplemental Reserve averaged roughly $1/MWh in 2025,10-minute non-synchronized reserve deployment,MISO Tariff Module E; Schedule 3,,,,Yes,Regulating Reserve;Spinning Reserve,Active,https://modoenergy.com/research/en/miso-ancillary-services-bess-regulation-,2026-08-08,Medium
MISO-market,multi,Midcontinent ISO,RTO,Short-Term Reserve (STR),Wholesale-Market,All,Battery;Generator,Opt-in,30-minute reserve product introduced under MISO's 2025 shortage-pricing and reserve reforms to improve flexibility procurement,Clearing price data published in IMM Quarterly Reports beginning with Fall 2023 through 2025 but a specific average $/MWh value was not independently confirmed,30-minute deployment product newly launched alongside the 2025 shortage pricing reforms,MISO Tariff Module E; Schedule 3,,,,Yes,Regulating Reserve;Spinning Reserve;Supplemental Reserve,Active,https://www.potomaceconomics.com/wp-content/uploads/2025/12/IMM-Quarterly-Report_Fall-2025_MSC.pdf,2026-08-08,Low
MISO-market,multi,Midcontinent ISO,RTO,Aggregators of Retail Customers (ARC) - FERC Order 719 State Opt-Out,VPP,All,GeneralLoad;Battery;Any,Opt-in,Third-party aggregators may bundle retail customer load or DER to bid into MISO's energy and demand response markets but only in states that have not opted out under FERC Order 719,,17 of 20 vertically-integrated states across the MISO/SPP footprints opted out of allowing third-party ARC participation following Order 719 and none have fully reversed; Illinois is the only fully competitive MISO state with active retail and wholesale ARC participation; Michigan partially reversed its opt-out for the roughly 10% of retail customers with retail choice; Arkansas is the only state to have codified its opt-out in statute,MISO Tariff Module E (ARC provisions); FERC Order 719,,,,Yes-restricted,Unknown,Active,https://eta-publications.lbl.gov/sites/default/files/aggregation_in_spp_and_miso_-_lbnl_report_09.27.23.pdf,2026-08-08,Medium
MISO-market,multi,Midcontinent ISO,RTO,FERC Order 2222 Distributed Energy Resource Aggregation Compliance,VPP,All,Battery;Solar+Storage;GeneralLoad;EV/EVSE;Any,Pilot,Distributed Energy Aggregated Resource (DEAR) model allowing multi-node DER aggregation to bid into energy capacity and ancillary markets,,FERC's January 16 2025 order accepted MISO's second compliance filing; two-phase implementation with Phase 1 targeted by June 1 2027 and full DEAR/Phase 2 implementation by June 1 2029; minimum DEAR aggregation size is 0.1 MW; FERC separately rejected MISO's proposal to use the 1 MW-minimum DRR Type I model as an interim Order 2222 vehicle for non-compliance with the 0.1 MW minimum,MISO Tariff (Docket ER22-2110 compliance),,,,Yes,Unknown,Proposed/pending,https://cdn.misoenergy.org/2024%20Order%202222%20Compliance%20Framework631391.pdf,2026-08-08,Medium
MISO-market,multi,Midcontinent ISO,RTO,Electric Storage Resource (ESR) Participation Model,Wholesale-Market,All,Battery,Opt-in,FERC Order 841-compliant model allowing ESRs to bid into energy ancillary services (Regulation Spin Supplemental STR) and capacity (PRA) markets as a distinct asset class able to set both supply and demand offers,,Minimum 0.1 MW injection/withdrawal capability; must comply with Setpoint Instructions; appropriate metering required; ESRs interconnected at the distribution system require an Attachment HHH filing coordinating with the Distribution Company and retail regulator,MISO Tariff Module E; Attachment HHH,,,,Yes,Regulating Reserve;Spinning Reserve;Planning Resource Auction;Energy Arbitrage,Active,https://help.misoenergy.org/knowledgebase/article/KA-01336/en-us,2026-08-08,High
MISO-market,multi,Midcontinent ISO,RTO,Day-Ahead and Real-Time Energy Arbitrage by Trading Hub,Wholesale-Market,All,Battery;Solar+Storage,Opt-in,Battery revenue captured via top-bottom LMP spreads at MISO's major pricing hubs including Indiana Hub Michigan Hub Minnesota Hub and Illinois Hub,Four-hour real-time spreads at Indiana Hub exceeded day-ahead spreads by 148% in February 2026 during Winter Storm Fern with outsized BESS arbitrage opportunities concentrated at the Indiana and Michigan hubs; a full-year 2025 hub-by-hub average spread figure was not independently confirmed,No MISO-imposed cap on participation; driven by weather-related volatility such as winter storms and by transmission congestion between MISO North and MISO South,MISO Tariff Module C (Energy Markets),,,,Yes,Regulating Reserve;Spinning Reserve;Planning Resource Auction,Active,https://modoenergy.com/research/en/miso-february-2026-monthly-benchmark,2026-08-08,Low
