rto,state,utility_name,ownership_type,program_name,program_category,customer_segment,eligible_assets,enrollment_basis,incentive_structure,incentive_value_usd,event_limits,tariff_schedule,on_peak_window,peak_offpeak_rates,export_compensation,storage_eligible,stackable_with,program_status,source_url,last_verified,confidence
MISO,IL,Illinois Power Agency (statewide Adjustable Block Program administrator),Federal/State,Illinois Shines (Adjustable Block Program),Storage-Incentive,"Residential;SmallC&I;LargeC&I",Solar+Storage,Opt-in,REC purchase contract ($/REC) for solar; optional storage adder for community solar+storage projects,,,,,,,Yes-restricted,Rider CGR (utility DG/storage rebate stacks with Illinois Shines REC contract),Active,https://illinoisshines.com/about/,2026-08-08,Medium
MISO,MO,Union Electric Company d/b/a Ameren Missouri,IOU,Residential Evening/Morning Saver Service (default TOU),TOU-Rate,Residential,GeneralLoad;Battery;EV/EVSE,Default,Flat energy charge plus per-kWh adjustment for on-peak usage,,"Default rate for new AMI-metered accounts; customers may switch up to 3x/yr",MO.P.S.C. Schedule No. 6, Sheet 54.4,"9am-9pm all days, summer and winter","Summer all kWh 15.24c/kWh + 0.57c/kWh on-peak adder; Winter first 750 kWh 10.45c/over 750 kWh 7.01c + 0.28c/kWh on-peak adder","Net metering customers placed on this rate by default 6 months after AMI meter install",Yes,Unknown,Active,https://www.ameren.com/-/media/rates/files/missouri/uecsheet54rate1mres.ashx,2026-08-08,High
MISO,MO,Union Electric Company d/b/a Ameren Missouri,IOU,Residential Smart Saver Service,TOU-Rate,Residential,Battery;EV/EVSE;GeneralLoad,Opt-in,Three-period (on/intermediate/off-peak) seasonal energy charge,,"Excludes net metering customers; customers may switch plans up to 3x/yr",MO.P.S.C. Schedule No. 6, Sheet 54.7,"Summer on-peak 3-7pm Mon-Fri (excl. holidays); Winter on-peak 6-8am & 6-8pm Mon-Fri","Summer On 40.51c/Intermediate 12.16c/Off 7.67c per kWh; Winter On 21.69c/Intermediate 7.78c/Off 6.35c per kWh","Not available to net metering customers",Yes,Unknown,Active,https://www.ameren.com/-/media/rates/files/missouri/uecsheet54rate1mres.ashx,2026-08-08,High
MISO,MO,Union Electric Company d/b/a Ameren Missouri,IOU,Residential Overnight Saver Service,TOU-Rate,Residential,EV/EVSE;Battery;GeneralLoad,Opt-in,Two-period (on/off-peak) seasonal energy charge favoring overnight use,,"Excludes net metering customers; marketed for EV charging",MO.P.S.C. Schedule No. 6, Sheet 54.10,"On-peak 6am-10pm all days; off-peak 10pm-6am","Summer On 18.39c/Off 7.32c per kWh; Winter On 10.34c/Off 6.31c per kWh","Excludes net metering customers",Yes,Unknown,Active,https://www.ameren.com/-/media/rates/files/missouri/uecsheet54rate1mres.ashx,2026-08-08,High
MISO,MO,Union Electric Company d/b/a Ameren Missouri,IOU,Residential Ultimate Saver Service,Demand-Charge,Residential,Battery;GeneralLoad,Opt-in,TOU energy charge plus monthly per-kW demand charge on highest 1-hr usage 6am-10pm,"Demand charge $9.28/kW summer, $3.83/kW winter","Excludes net metering customers",MO.P.S.C. Schedule No. 6, Sheet 54.13,"Summer on-peak 3-7pm Mon-Fri; Winter on-peak 6-8am & 6-8pm Mon-Fri","Summer On 34.13c/Off 5.78c per kWh; Winter On 18.56c/Off 5.11c per kWh","Excludes net metering customers",Yes,Unknown,Active,https://www.ameren.com/-/media/rates/files/missouri/uecsheet54rate1mres.ashx,2026-08-08,High
MISO,MO,Union Electric Company d/b/a Ameren Missouri,IOU,Grandfathered Optional TOD (Time-of-Day) Rate Pilot,TOU-Rate,Residential,GeneralLoad;Battery,Closed to new,Legacy two-period seasonal energy charge,,"No longer offered to new enrollees; converts to Smart Saver rate upon AMI meter install",MO.P.S.C. Schedule No. 6, Sheet 54.3,"On-peak 2-7pm Mon-Fri","Summer On 40.15c/Off 9.42c per kWh; Winter first 750 kWh 10.62c/over 750 kWh 7.14c","Excludes net metering customers",Yes,Unknown,Closed to new enrollment,https://www.ameren.com/-/media/rates/files/missouri/uecsheet54rate1mres.ashx,2026-08-08,High
MISO,MO,Union Electric Company d/b/a Ameren Missouri,IOU,Rider NM - Net Metering,Export-Comp,All,Solar+Storage;Battery,Opt-in,Avoided-cost credit at annual true-up,,"Avoided-cost rate updated during odd-numbered years, effective ~Feb 15",Rider NM,,,"Avoided cost approx. 3.15 cents/kWh summer, 2.90 cents/kWh winter (annual true-up)",Yes-restricted,Unknown,Active,https://www.ameren.com/-/media/missouri-site/files/environment/solar/net-metering-tariff.pdf,2026-08-08,Medium
MISO,MO,Union Electric Company d/b/a Ameren Missouri,IOU,Peak Time Savings (Smart Thermostat),DR-BYOT,Residential,Thermostat/AC,Opt-in,Flat enrollment bonus + annual appreciation bonus,$50 enrollment + $25/year,"Up to 4-hr events; Summer May-Sep (cooling-only homes) or year-round Oct-Apr also for heat-pump homes; excludes weekends/holidays; net metering customers ineligible",N/A (program, not a rate rider),,,,No,TOU rate plans,Active,https://www.ameren.com/efficiency/programs/peak-time-savings,2026-08-08,High
MISO,MO,Union Electric Company d/b/a Ameren Missouri,IOU,Peak Time Savings - Electric Vehicles (Optiwatt managed charging),EV-Rate,Residential,EV/EVSE,Opt-in,Flat enrollment bonus + annual appreciation bonus for managed/paused charging during events,$50 enrollment + $100/year,"Up to 4-hr events; charging paused unless it conflicts with customer Ready-By time; ineligible on Overnight/Smart/Ultimate Saver TOU rates or net metering",N/A (program, not a rate rider),,,,No,Unknown,Active,https://www.ameren.com/efficiency/programs/peak-time-savings-ev,2026-08-08,High
MISO,IL,City Water Light and Power (Springfield),Municipal,Net Metering (Distributed Generation),Export-Comp,All,Solar+Storage;Battery,Opt-in,kWh netting,,,,,,"1:1 retail net metering grandfathered for systems installed on or before 12/31/2024; supply-only net metering for systems interconnected from 1/1/2025 onward",Yes-restricted,Unknown,Active,https://www.cwlp.com/Renewable.aspx,2026-08-08,Medium
MISO,MO,Columbia Water and Light,Municipal,Net Metering,Export-Comp,All,Solar+Storage;Battery,Opt-in,Monthly kWh netting with 12-month rolling credit,,,,,,"Over-production credited at retail rate on a 12-month rolling basis",Yes-restricted,Unknown,Active,https://www.como.gov/utilities/columbia-power-partners/solar/net-metering/,2026-08-08,Medium
MISO,MO,Independence Power and Light Department,Municipal,Schedule NM-1 Customer-Generator Net Metering,Export-Comp,All,Solar+Storage;Battery,Opt-in,Avoided-cost credit; unused credits expire after 12 months,,"Generator capacity capped at 100 kW; cumulative program cap 0.1% of prior-year system peak load",Schedule NM-1,,,"Avoided cost 2.51 cents/kWh (May-Sep on-peak season), 2.64 cents/kWh (Oct-Apr off-peak season); recalculated annually each April",Yes-restricted,Unknown,Active,https://www.independencemo.gov/media/809,2026-08-08,High
MISO,MO,City Utilities of Springfield,Municipal,Net Metering - Avoided Variable Cost of Generation (systems <=100kW),Export-Comp,"Residential;SmallC&I",Solar+Storage;Battery,Opt-in,Avoided variable cost credit for excess generation,,,,,,"Avoided variable cost of generation (systems 100 kW or less)",Yes-restricted,Unknown,Active,https://www.cityutilities.net/DocumentCenter/View/650,2026-08-08,Medium
MISO,MO,City Utilities of Springfield,Municipal,Net Metering - Avoided Variable Cost of Energy (systems >100kW),Export-Comp,LargeC&I,Solar+Storage;Battery,Opt-in,Avoided variable cost of energy credit for excess generation,,,,,,"Avoided variable cost of energy (systems over 100 kW)",Yes-restricted,Unknown,Active,https://www.cityutilities.net/DocumentCenter/View/652,2026-08-08,Medium
MISO,IL,Southern Illinois Power Cooperative,Cooperative,Net Metering / Avoided-Cost Interconnection Policy,Export-Comp,All,Solar+Storage;Battery,Closed to new,Legacy 1:1 net metering grandfathered through 5/31/2027; thereafter avoided-cost PPA for excess generation <=5MW,,"Legacy net metering members as of 12/31/2016 grandfathered until 5/31/2027; $5,000 application fee for interconnections >=40kW at <=12.5kV",,,,"Legacy 1:1 net metering through 5/31/2027, converting to avoided-cost PPA thereafter",Yes-restricted,Unknown,Active,https://sipower.org/interconnection-requests/,2026-08-08,Medium
MISO,IL,Prairie Power Inc.,Cooperative,Net Metering and Member Purchase of Excess Consumer-Owned Generation (Policy #504),Export-Comp,"Residential;SmallC&I",Solar+Storage;Battery,Opt-in,Net metering administered through PPI's 10 member distribution cooperatives; caps of 10-20 kW per member co-op tariff,,,Policy #504,,,,Yes-restricted,Unknown,Active,https://www.ppi.coop/renewables/,2026-08-08,Low
MISO,IL,Illinois Municipal Electric Agency,Municipal,IMEA Demand Response Program,DR-Curtailment,"SmallC&I;LargeC&I",GeneralLoad;Generator,Opt-in,Billing credit for qualified municipal facility or C&I customer that curtails to a specified level during a DR event,,,,,,,Yes-restricted,Unknown,Active,https://www.imea.org/Demand%20Response%20Program.html,2026-08-08,Medium
MISO,IA,Cedar Falls Utilities,Municipal,Energy Exchange (Net Metering),Export-Comp,All,Solar+Storage;Battery,Opt-in,kWh netting/exchange for onsite wind or solar generation,,,,,,,Yes-restricted,Unknown,Active,https://www.cfu.net/filesimages/Utilities/Rate%20Schedules/2025%20Electric%20Rate%20Schedules.pdf,2026-08-08,Low
MISO,IA,Muscatine Power and Water,Municipal,Net Metering (Distributed Generation),Export-Comp,All,Solar+Storage;Battery,Opt-in,kWh netting per utility Electric Service Rules,,,,,,,Unclear,Unknown,Active,https://mpw.org/wp-content/uploads/Electric-Service-Rules.pdf,2026-08-08,Low
MISO,IA,Ames Electric Services (City of Ames),Municipal,Residential Time-of-Use Rate,TOU-Rate,Residential,Battery;EV/EVSE;GeneralLoad,Opt-in,Three-period (on/off/super-off-peak) seasonal energy charge,,,Ames Municipal Code Ch. 28 / Appendix H,"On-peak 2-6pm Mon-Fri; off-peak 7am-2pm & 6-8pm weekdays; super off-peak all other times incl. weekends and 6 major holidays","Summer On 26.55c/Off 8.77c/Super-Off 7.40c per kWh; Winter On 13.68c/Off 12.68c/Super-Off 6.94c per kWh",,Yes,Renewable Energy Buyback,Active,https://www.cityofames.org/My-Government/Departments/Electric-Department/Electric-Rates,2026-08-08,High
MISO,IA,Ames Electric Services (City of Ames),Municipal,Renewable Energy Buyback (Net Metering/Billing),Export-Comp,All,Solar+Storage;Battery,Default,MISO on-peak 3-yr rolling average buyback (systems from 9/1/2025); legacy fixed per-kWh rate for earlier systems,"New (from 9/1/2025): $0.03191/kWh all classes, recalculated each January; Legacy Residential: $0.0735/kWh summer, $0.0652/kWh winter; Legacy Small Commercial: $0.0678/$0.0594; Legacy Commercial: $0.0472 flat; Legacy Industrial: $0.0506 flat",,,,,"Buyback credit for delivered renewable energy; rate depends on interconnection date",Yes-restricted,Residential Time-of-Use Rate,Active,https://www.cityofames.org/My-Government/Departments/Electric-Department/Electric-Rates,2026-08-08,High
MISO,IA,Waverly Light and Power,Municipal,Net Metering,Export-Comp,All,Solar+Storage;Battery,Opt-in,kWh netting for onsite renewable generation,,,,,,,Unclear,Unknown,Active,https://findenergy.com/providers/waverly-utilities/,2026-08-08,Low
MISO,IA,Linn County Rural Electric Cooperative,Cooperative,Net Metering,Export-Comp,All,Solar+Storage;Battery,Opt-in,Monthly kWh netting with banked dollar credits,,,Electric Tariff Section 24,,,"Dollars from net metering credits are banked and carried forward",Yes-restricted,Unknown,Active,https://wcc.efs.iowa.gov/cs/idcplg?IdcService=GET_FILE&allowInterrupt=1&RevisionSelectionMethod=latest&dDocName=1730773&noSaveAs=1,2026-08-08,Medium
